IdRegistro,IdPermeabilidad,Peso1,Peso2,Permeabilidad
REG-0023663,1,50,134.0,168
REG-0023664,1,50,134.0,168
REG-0023665,1,50,135.0,170
REG-0023666,1,50,138.0,176
REG-0023667,1,50,136.0,172
REG-0023668,1,50,132.0,164
REG-0023669,1,50,132.0,164
REG-0023670,1,50,127.0,154
REG-0023671,1,50,130.0,160
REG-0023672,1,50,130.0,160
REG-0023673,1,50,135.0,170
REG-0023674,1,50,138.0,176
REG-0023675,1,50,136.0,172
REG-0023676,1,50,135.0,170
REG-0023677,1,50,135.0,170
REG-0023678,1,50,134.0,168
REG-0023679,1,50,139.0,178
REG-0023680,1,50,140.0,180
REG-0023681,1,50,147.0,194
REG-0023682,1,50,139.0,178
REG-0023683,1,50,141.0,182
REG-0023684,1,50,142.0,184
REG-0023685,1,50,138.0,176
REG-0023686,1,50,142.0,184
REG-0023687,1,50,134.0,168
REG-0023688,1,50,135.0,170
REG-0023689,1,50,133.0,166
REG-0023690,1,50,136.0,172
REG-0023691,1,50,140.0,180
REG-0023692,1,50,137.0,174
REG-0023693,1,50,135.0,170
REG-0023694,1,50,136.0,172
REG-0023695,1,50,133.0,166
REG-0023696,1,50,138.0,176
REG-0023697,1,50,126.0,152
REG-0023698,1,50,130.0,160
REG-0023699,1,50,140.0,180
REG-0023700,1,50,140.0,180
REG-0023701,1,50,138.0,176
REG-0023702,1,50,142.0,184
REG-0023703,1,50,135.0,170
REG-0023704,1,50,135.0,170
REG-0023705,1,50,124.0,148
REG-0023706,1,50,130.0,160
REG-0023707,1,50,128.0,156
REG-0023708,1,50,144.0,188
REG-0023709,1,50,142.0,184
REG-0023710,1,50,136.0,172
REG-0023711,1,50,142.0,184
REG-0023712,1,50,138.0,176
REG-0023713,1,50,144.0,188
REG-0023714,1,50,138.0,176
REG-0023715,1,50,136.0,172
REG-0023716,1,50,142.0,184
REG-0023717,1,50,138.0,176
REG-0023718,1,50,134.0,168
REG-0023719,1,50,138.0,176
REG-0023720,1,50,135.0,170
REG-0023721,1,50,136.0,172
REG-0023722,1,50,130.0,160
REG-0023723,1,50,127.0,154
REG-0023724,1,50,136.0,172
REG-0023725,1,50,136.0,172
REG-0023726,1,50,140.0,180
REG-0023727,1,50,140.0,180
REG-0023728,1,50,142.0,184
REG-0023729,1,50,138.0,176
REG-0023730,1,50,138.0,176
REG-0023731,1,50,132.0,164
REG-0023732,1,50,137.0,174
REG-0023733,1,50,143.0,186
REG-0023734,1,50,140.0,180
REG-0023735,1,50,138.0,176
REG-0023736,1,50,136.0,172
REG-0023737,1,50,136.0,172
REG-0023738,1,50,141.0,182
REG-0023739,1,50,131.0,162
REG-0023740,1,50,132.0,164
REG-0023741,1,50,134.0,168
REG-0023742,1,50,137.0,174
REG-0023743,1,50,132.0,164
REG-0023744,1,50,134.0,168
REG-0023745,1,50,140.0,180
REG-0023746,1,50,147.0,194
REG-0023747,1,50,148.0,196
REG-0023748,1,50,135.0,170
REG-0023749,1,50,145.0,190
REG-0023750,1,50,134.0,168
REG-0023751,1,50,144.0,188
REG-0023752,1,50,130.0,160
REG-0023753,1,50,122.0,144
REG-0023754,1,50,123.0,146
REG-0023755,1,50,120.0,140
REG-0023756,1,50,124.0,148
REG-0023757,1,50,134.0,168
REG-0023758,1,50,120.0,140
REG-0023759,1,50,140.0,180
REG-0023760,1,50,138.0,176
REG-0023761,1,50,140.0,180
REG-0023762,1,50,142.0,184
REG-0023763,1,50,152.0,204
REG-0023764,1,50,142.0,184
REG-0023765,1,50,137.0,174
REG-0023766,1,50,141.0,182
REG-0023767,1,50,142.0,184
REG-0023768,1,50,140.0,180
REG-0023769,1,50,142.0,184
REG-0023770,1,50,138.0,176
REG-0023771,1,50,140.0,180
REG-0023772,1,50,142.0,184
REG-0023773,1,50,137.0,174
REG-0023774,1,50,148.0,196
REG-0023775,1,50,149.0,198
REG-0023776,1,50,144.0,188
REG-0023777,1,50,142.0,184
REG-0023778,1,50,146.0,192
REG-0023779,1,50,137.0,174
REG-0023780,1,50,134.0,168
REG-0023781,1,50,132.0,164
REG-0023782,1,50,134.0,168
REG-0023783,1,50,135.0,170
REG-0023784,1,50,139.0,178
REG-0023785,1,50,135.0,170
REG-0023786,1,50,130.0,160
REG-0023787,1,50,133.0,166
REG-0023788,1,50,139.0,178
REG-0023789,1,50,133.0,166
REG-0023790,1,50,134.0,168
REG-0023791,1,50,135.0,170
REG-0023792,1,50,134.0,168
REG-0023793,1,50,139.0,178
REG-0023794,1,50,142.0,184
REG-0023795,1,50,132.0,164
REG-0023796,1,50,147.0,194
REG-0023797,1,50,142.0,184
REG-0023798,1,50,145.0,190
REG-0023799,1,50,140.0,180
REG-0023800,1,50,144.0,188
REG-0023801,1,50,144.0,188
REG-0023802,1,50,135.0,170
REG-0023803,1,50,144.0,188
REG-0023804,1,50,140.0,180
REG-0023805,1,50,128.0,156
REG-0023806,1,50,135.0,170
REG-0023807,1,50,134.0,168
REG-0023808,1,50,135.0,170
REG-0023809,1,50,135.0,170
REG-0023810,1,50,132.0,164
REG-0023811,1,50,136.0,172
REG-0023812,1,50,136.0,172
REG-0023813,1,50,148.0,196
REG-0023814,1,50,146.0,192
REG-0023815,1,50,144.0,188
REG-0023816,1,50,140.0,180
REG-0023817,1,50,135.0,170
REG-0023818,1,50,136.0,172
REG-0023819,1,50,145.0,190
REG-0023820,1,50,128.0,156
REG-0023821,1,50,130.0,160
REG-0023822,1,50,130.0,160
REG-0023823,1,50,131.0,162
REG-0023824,1,50,130.0,160
REG-0023825,1,50,130.0,160
REG-0023826,1,50,130.0,160
REG-0023827,1,50,138.0,176
REG-0023828,1,50,132.0,164
REG-0023829,1,50,134.0,168
REG-0023830,1,50,140.0,180
REG-0023831,1,50,136.0,172
REG-0023832,1,50,130.0,160
REG-0023833,1,50,140.0,180
REG-0023834,1,50,142.0,184
REG-0023835,1,50,150.0,200
REG-0023836,1,50,140.0,180
REG-0023837,1,50,130.0,160
REG-0023838,1,50,133.0,166
REG-0023839,1,50,135.0,170
REG-0023840,1,50,139.0,178
REG-0023841,1,50,142.0,184
REG-0023842,1,50,132.0,164
REG-0023843,1,50,132.0,164
REG-0023844,1,50,130.0,160
REG-0023845,1,50,137.0,174
REG-0023846,1,50,147.0,194
REG-0023847,1,50,148.0,196
REG-0023848,1,50,152.0,204
REG-0023849,1,50,138.0,176
REG-0023850,1,50,140.0,180
REG-0023851,1,50,146.0,192
REG-0023852,1,50,140.0,180
REG-0023853,1,50,140.0,180
REG-0023854,1,50,138.0,176
REG-0023855,1,50,145.0,190
REG-0023856,1,50,132.0,164
REG-0023857,1,50,134.0,168
REG-0023858,1,50,136.0,172
REG-0023859,1,50,158.0,216
REG-0023860,1,50,160.0,220
REG-0023861,1,50,158.0,216
REG-0023862,1,50,135.0,170
REG-0023863,1,50,143.0,186
REG-0023864,1,50,139.0,178
REG-0023865,1,50,142.0,184
REG-0023866,1,50,143.0,186
REG-0023867,1,50,144.0,188
REG-0023868,1,50,136.0,172
REG-0023869,1,50,135.0,170
REG-0023870,1,50,143.0,186
REG-0023871,1,50,146.0,192
REG-0023872,1,50,142.0,184
REG-0023873,1,50,145.0,190
REG-0023874,1,50,136.0,172
REG-0023875,1,50,140.0,180
REG-0023876,1,50,138.0,176
REG-0023877,1,50,138.0,176
REG-0023878,1,50,138.0,176
REG-0023879,1,50,140.0,180
REG-0023880,1,50,128.0,156
REG-0023881,1,50,132.0,164
REG-0023882,1,50,132.0,164
REG-0023883,1,50,135.0,170
REG-0023884,1,50,137.0,174
REG-0023885,1,50,140.0,180
REG-0023886,1,50,142.0,184
REG-0023887,1,50,138.0,176
REG-0023888,1,50,140.0,180
REG-0023889,1,50,130.0,160
REG-0023890,1,50,134.0,168
REG-0023891,1,50,136.0,172
REG-0023892,1,50,133.0,166
REG-0023893,1,50,138.0,176
REG-0023894,1,50,145.0,190
REG-0023895,1,50,143.0,186
REG-0023896,1,50,140.0,180
REG-0023897,1,50,132.0,164
REG-0023898,1,50,144.0,188
REG-0023899,1,50,130.0,160
REG-0023900,1,50,140.0,180
REG-0023901,1,50,130.0,160
REG-0023902,1,50,132.0,164
REG-0023903,1,50,133.0,166
REG-0023904,1,50,134.0,168
REG-0023905,1,50,138.0,176
REG-0023906,1,50,138.0,176
REG-0023907,1,50,136.0,172
REG-0023908,1,50,138.0,176
REG-0023909,1,50,140.0,180
REG-0023910,1,50,134.0,168
REG-0023911,1,50,140.0,180
REG-0023912,1,50,132.0,164
REG-0023913,1,50,132.0,164
REG-0023914,1,50,134.0,168
REG-0023915,1,50,138.0,176
REG-0023916,1,50,135.0,170
REG-0023917,1,50,148.0,196
REG-0023918,1,50,145.0,190
REG-0023919,1,50,146.0,192
REG-0023920,1,50,142.0,184
REG-0023921,1,50,140.0,180
REG-0023922,1,50,146.0,192
REG-0023923,1,50,130.0,160
REG-0023924,1,50,131.0,162
REG-0023925,1,50,132.0,164
REG-0023926,1,50,130.0,160
REG-0023927,1,50,132.0,164
REG-0023928,1,50,130.0,160
REG-0023929,1,50,130.0,160
REG-0023930,1,50,130.0,160
REG-0023931,1,50,130.0,160
REG-0023932,1,50,130.0,160
REG-0023933,1,50,138.0,176
REG-0023934,1,50,138.0,176
REG-0023935,1,50,138.0,176
REG-0023936,1,50,135.0,170
REG-0023937,1,50,136.0,172
REG-0023938,1,50,138.0,176
REG-0023939,1,50,136.0,172
REG-0023940,1,50,132.0,164
REG-0023941,1,50,130.0,160
REG-0023942,1,50,130.0,160
REG-0023943,1,50,131.0,162
REG-0023944,1,50,135.0,170
REG-0023945,1,50,133.0,166
REG-0023946,1,50,139.0,178
REG-0023947,1,50,132.0,164
REG-0023948,1,50,132.0,164
REG-0023949,1,50,134.0,168
REG-0023950,1,50,137.0,174
REG-0023951,1,50,137.0,174
REG-0023952,1,50,135.0,170
REG-0023953,1,50,138.0,176
REG-0023954,1,50,142.0,184
REG-0023955,1,50,145.0,190
REG-0023956,1,50,149.0,198
REG-0023957,1,50,141.0,182
REG-0023958,1,50,135.0,170
REG-0023959,1,50,142.0,184
REG-0023960,1,50,138.0,176
REG-0023961,1,50,144.0,188
REG-0023962,1,50,140.0,180
REG-0023963,1,50,138.0,176
REG-0023964,1,50,132.0,164
REG-0023965,1,50,130.0,160
REG-0023966,1,50,134.0,168
REG-0023967,1,50,140.0,180
REG-0023968,1,50,133.0,166
REG-0023969,1,50,140.0,180
REG-0023970,1,50,143.0,186
REG-0023971,1,50,142.0,184
REG-0023972,1,50,135.0,170
REG-0023973,1,50,139.0,178
REG-0023974,1,50,132.0,164
REG-0023975,1,50,124.0,148
REG-0023976,1,50,130.0,160
REG-0023977,1,50,130.0,160
REG-0023978,1,50,142.0,184
REG-0023979,1,50,134.0,168
REG-0023980,1,50,142.0,184
REG-0023981,1,50,148.0,196
REG-0023982,1,50,130.0,160
REG-0023983,1,50,142.0,184
REG-0023984,1,50,130.0,160
REG-0023985,1,50,131.0,162
REG-0023986,1,50,133.0,166
REG-0023987,1,50,136.0,172
REG-0023988,1,50,135.0,170
REG-0023989,1,50,132.0,164
REG-0023990,1,50,133.0,166
REG-0023991,1,50,132.0,164
REG-0023992,1,50,134.0,168
REG-0023993,1,50,136.0,172
REG-0023994,1,50,129.0,158
REG-0023995,1,50,127.0,154
REG-0023996,1,50,129.0,158
REG-0023997,1,50,130.0,160
REG-0023998,1,50,130.0,160
REG-0023999,1,50,125.0,150
REG-0024000,1,50,131.0,162
REG-0024001,1,50,130.0,160
REG-0024002,1,50,135.0,170
REG-0024003,1,50,131.0,162
REG-0024004,1,50,128.0,156
REG-0024005,1,50,133.0,166
REG-0024006,1,50,136.0,172
REG-0024007,1,50,134.0,168
REG-0024008,1,50,140.0,180
REG-0024009,1,50,132.0,164
REG-0024010,1,50,130.0,160
REG-0024011,1,50,130.0,160
REG-0024012,1,50,130.0,160
REG-0024013,1,50,132.0,164
REG-0024014,1,50,128.0,156
REG-0024015,1,50,128.0,156
REG-0024016,1,50,129.0,158
REG-0024017,1,50,138.0,176
REG-0024018,1,50,130.0,160
REG-0024019,1,50,132.0,164
REG-0024020,1,50,138.0,176
REG-0024021,1,50,136.0,172
REG-0024022,1,50,130.0,160
REG-0024023,1,50,128.0,156
REG-0024024,1,50,138.0,176
REG-0024025,1,50,130.0,160
REG-0024026,1,50,131.0,162
REG-0024027,1,50,128.0,156
REG-0024028,1,50,130.0,160
REG-0024029,1,50,132.0,164
REG-0024030,1,50,134.0,168
REG-0024031,1,50,132.0,164
REG-0024032,1,50,133.0,166
REG-0024033,1,50,134.0,168
REG-0024034,1,50,136.0,172
REG-0024035,1,50,134.0,168
REG-0024036,1,50,129.0,158
REG-0024037,1,50,133.0,166
REG-0024038,1,50,130.0,160
REG-0024039,1,50,147.0,194
REG-0024040,1,50,133.0,166
REG-0024041,1,50,130.0,160
REG-0024042,1,50,140.0,180
REG-0024043,1,50,135.0,170
REG-0024044,1,50,130.0,160
REG-0024045,1,50,130.0,160
REG-0024046,1,50,128.0,156
REG-0024047,1,50,130.0,160
REG-0024048,1,50,128.0,156
REG-0024049,1,50,127.0,154
REG-0024050,1,50,128.0,156
REG-0024051,1,50,131.0,162
REG-0024052,1,50,129.0,158
REG-0024053,1,50,128.0,156
REG-0024054,1,50,131.0,162
REG-0024055,1,50,136.0,172
REG-0024056,1,50,135.0,170
REG-0024057,1,50,136.0,172
REG-0024058,1,50,136.0,172
REG-0024059,1,50,130.0,160
REG-0024060,1,50,136.0,172
REG-0024061,1,50,138.0,176
REG-0024062,1,50,128.0,156
REG-0024063,1,50,127.0,154
REG-0024064,1,50,124.0,148
REG-0024065,1,50,131.0,162
REG-0024066,1,50,128.0,156
REG-0024067,1,50,123.0,146
REG-0024068,1,50,126.0,152
REG-0024069,1,50,130.0,160
REG-0024070,1,50,127.0,154
REG-0024071,1,50,130.0,160
REG-0024072,1,50,134.0,168
REG-0024073,1,50,132.0,164
REG-0024074,1,50,122.0,144
REG-0024075,1,50,134.0,168
REG-0024076,1,50,120.0,140
REG-0024077,1,50,125.0,150
REG-0024078,1,50,132.0,164
REG-0024079,1,50,136.0,172
REG-0024080,1,50,138.0,176
REG-0024081,1,50,132.0,164
REG-0024082,1,50,132.0,164
REG-0024083,1,50,132.0,164
REG-0024084,1,50,134.0,168
REG-0024085,1,50,130.0,160
REG-0024086,1,50,135.0,170
REG-0024087,1,50,139.0,178
REG-0024088,1,50,130.0,160
REG-0024089,1,50,126.0,152
REG-0024090,1,50,127.0,154
REG-0024091,1,50,130.0,160
REG-0024092,1,50,124.0,148
REG-0024093,1,50,138.0,176
REG-0024094,1,50,130.0,160
REG-0024095,1,50,136.0,172
REG-0024096,1,50,130.0,160
REG-0024097,1,50,125.0,150
REG-0024098,1,50,122.0,144
REG-0024099,1,50,132.0,164
REG-0024100,1,50,128.0,156
REG-0024101,1,50,130.0,160
REG-0024102,1,50,131.0,162
REG-0024103,1,50,133.0,166
REG-0024104,1,50,134.0,168
REG-0024105,1,50,118.0,136
REG-0024106,1,50,132.0,164
REG-0024107,1,50,136.0,172
REG-0024108,1,50,136.0,172
REG-0024109,1,50,138.0,176
REG-0024110,1,50,131.0,162
REG-0024111,1,50,132.0,164
REG-0024112,1,50,132.0,164
REG-0024113,1,50,128.0,156
REG-0024114,1,50,128.0,156
REG-0024115,1,50,127.0,154
REG-0024116,1,50,125.0,150
REG-0024117,1,50,132.0,164
REG-0024118,1,50,130.0,160
REG-0024119,1,50,132.0,164
REG-0024120,1,50,130.0,160
REG-0024121,1,50,132.0,164
REG-0024122,1,50,125.0,150
REG-0024123,1,50,127.0,154
REG-0024124,1,50,132.0,164
REG-0024125,1,50,128.0,156
REG-0024126,1,50,135.0,170
REG-0024127,1,50,136.0,172
REG-0024128,1,50,132.0,164
REG-0024129,1,50,138.0,176
REG-0024130,1,50,130.0,160
REG-0024131,1,50,130.0,160
REG-0024132,1,50,130.0,160
REG-0024133,1,50,132.0,164
REG-0024134,1,50,134.0,168
REG-0024135,1,50,136.0,172
REG-0024136,1,50,130.0,160
REG-0024137,1,50,130.0,160
REG-0024138,1,50,133.0,166
REG-0024139,1,50,134.0,168
REG-0024140,1,50,132.0,164
REG-0024141,1,50,120.0,140
REG-0024142,1,50,133.0,166
REG-0024143,1,50,134.0,168
REG-0024144,1,50,137.0,174
REG-0024145,1,50,136.0,172
REG-0024146,1,50,137.0,174
REG-0024147,1,50,132.0,164
REG-0024148,1,50,132.0,164
REG-0024149,1,50,130.0,160
REG-0024150,1,50,128.0,156
REG-0024151,1,50,130.0,160
REG-0024152,1,50,138.0,176
REG-0024153,1,50,132.0,164
REG-0024154,1,50,129.0,158
REG-0024155,1,50,132.0,164
REG-0024156,1,50,130.0,160
REG-0024157,1,50,134.0,168
REG-0024158,1,50,134.0,168
REG-0024159,1,50,129.0,158
REG-0024160,1,50,131.0,162
REG-0024161,1,50,131.0,162
REG-0024162,1,50,132.0,164
REG-0024163,1,50,134.0,168
REG-0024164,1,50,130.0,160
REG-0024165,1,50,132.0,164
REG-0024166,1,50,135.0,170
REG-0024167,1,50,128.0,156
REG-0024168,1,50,132.0,164
REG-0024169,1,50,134.0,168
REG-0024170,1,50,134.0,168
REG-0024171,1,50,136.0,172
REG-0024172,1,50,133.0,166
REG-0024173,1,50,136.0,172
REG-0024174,1,50,130.0,160
REG-0024175,1,50,133.0,166
REG-0024176,1,50,135.0,170
REG-0024177,1,50,136.0,172
REG-0024178,1,50,134.0,168
REG-0024179,1,50,132.0,164
REG-0024180,1,50,126.0,152
REG-0024181,1,50,132.0,164
REG-0024182,1,50,136.0,172
REG-0024183,1,50,138.0,176
REG-0024184,1,50,134.0,168
REG-0024185,1,50,134.0,168
REG-0024186,1,50,136.0,172
REG-0024187,1,50,134.0,168
REG-0024188,1,50,135.0,170
REG-0024189,1,50,136.0,172
REG-0024190,1,50,132.0,164
REG-0024191,1,50,136.0,172
REG-0024192,1,50,,-100
REG-0024193,1,50,130.0,160
REG-0024194,1,50,132.0,164
REG-0024195,1,50,135.0,170
REG-0024196,1,50,136.0,172
REG-0024197,1,50,,-100
REG-0024198,1,50,133.0,166
REG-0024199,1,50,135.0,170
REG-0024200,1,50,140.0,180
REG-0024201,1,50,142.0,184
REG-0024202,1,50,140.0,180
REG-0024203,1,50,130.0,160
REG-0024204,1,50,140.0,180
REG-0024205,1,50,142.0,184
REG-0024206,1,50,133.0,166
REG-0024207,1,50,133.0,166
REG-0024208,1,50,135.0,170
REG-0024209,1,50,132.0,164
REG-0024210,1,50,132.0,164
REG-0024211,1,50,134.0,168
REG-0024212,1,50,140.0,180
REG-0024213,1,50,135.0,170
REG-0024214,1,50,121.0,142
REG-0024215,1,50,133.0,166
REG-0024216,1,50,134.0,168
REG-0024217,1,50,126.0,152
REG-0024218,1,50,132.0,164
REG-0024219,1,50,135.0,170
REG-0024220,1,50,138.0,176
REG-0024221,1,50,138.0,176
REG-0024222,1,50,131.0,162
REG-0024223,1,50,134.0,168
REG-0024224,1,50,136.0,172
REG-0024225,1,50,136.0,172
REG-0024226,1,50,135.0,170
REG-0024227,1,50,126.0,152
REG-0024228,1,50,132.0,164
REG-0024229,1,50,136.0,172
REG-0024230,1,50,140.0,180
REG-0024231,1,50,133.0,166
REG-0024232,1,50,,-100
REG-0024233,1,50,130.0,160
REG-0024234,1,50,128.0,156
REG-0024235,1,50,132.0,164
REG-0024236,1,50,134.0,168
REG-0024237,1,50,140.0,180
REG-0024238,1,50,142.0,184
REG-0024239,1,50,136.0,172
REG-0024240,1,50,130.0,160
REG-0024241,1,50,136.0,172
REG-0024242,1,50,138.0,176
REG-0024243,1,50,130.0,160
REG-0024244,1,50,128.0,156
REG-0024245,1,50,138.0,176
REG-0024246,1,50,138.0,176
REG-0024247,1,50,143.0,186
REG-0024248,1,50,138.0,176
REG-0024249,1,50,140.0,180
REG-0024250,1,50,128.0,156
REG-0024251,1,50,132.0,164
REG-0024252,1,50,120.0,140
REG-0024253,1,50,132.0,164
REG-0024254,1,50,144.0,188
REG-0024255,1,50,132.0,164
REG-0024256,1,50,138.0,176
REG-0024257,1,50,142.0,184
REG-0024258,1,50,145.0,190
REG-0024259,1,50,140.0,180
REG-0024260,1,50,122.0,144
REG-0024261,1,50,120.0,140
REG-0024262,1,50,126.0,152
REG-0024263,1,50,122.0,144
REG-0024264,1,50,134.0,168
REG-0024265,1,50,120.0,140
REG-0024266,1,50,124.0,148
REG-0024267,1,50,140.0,180
REG-0024268,1,50,135.0,170
REG-0024269,1,50,136.0,172
REG-0024270,1,50,138.0,176
REG-0024271,1,50,133.0,166
REG-0024272,1,50,134.0,168
REG-0024273,1,50,138.0,176
REG-0024274,1,50,140.0,180
REG-0024275,1,50,144.0,188
REG-0024276,1,50,143.0,186
REG-0024277,1,50,139.0,178
REG-0024278,1,50,130.0,160
REG-0024279,1,50,130.0,160
REG-0024280,1,50,129.0,158
REG-0024281,1,50,132.0,164
REG-0024282,1,50,137.0,174
REG-0024283,1,50,130.0,160
REG-0024284,1,50,138.0,176
REG-0024285,1,50,132.0,164
REG-0024286,1,50,135.0,170
REG-0024287,1,50,128.0,156
REG-0024288,1,50,126.0,152
REG-0024289,1,50,125.0,150
REG-0024290,1,50,134.0,168
REG-0024291,1,50,124.0,148
REG-0024292,1,50,124.0,148
REG-0024293,1,50,133.0,166
REG-0024294,1,50,134.0,168
REG-0024295,1,50,138.0,176
REG-0024296,1,50,120.0,140
REG-0024297,1,50,136.0,172
REG-0024298,1,50,140.0,180
REG-0024299,1,50,127.0,154
REG-0024300,1,50,135.0,170
REG-0024301,1,50,137.0,174
REG-0024302,1,50,136.0,172
REG-0024303,1,50,134.0,168
REG-0024304,1,50,138.0,176
REG-0024305,1,50,130.0,160
REG-0024306,1,50,128.0,156
REG-0024307,1,50,126.0,152
REG-0024308,1,50,129.0,158
REG-0024309,1,50,140.0,180
REG-0024310,1,50,132.0,164
REG-0024311,1,50,136.0,172
REG-0024312,1,50,134.0,168
REG-0024313,1,50,140.0,180
REG-0024314,1,50,138.0,176
REG-0024315,1,50,128.0,156
REG-0024316,1,50,130.0,160
REG-0024317,1,50,132.0,164
REG-0024318,1,50,138.0,176
REG-0024319,1,50,135.0,170
REG-0024320,1,50,130.0,160
REG-0024321,1,50,134.0,168
REG-0024322,1,50,133.0,166
REG-0024323,1,50,138.0,176
REG-0024324,1,50,140.0,180
REG-0024325,1,50,140.0,180
REG-0024326,1,50,136.0,172
REG-0024327,1,50,138.0,176
REG-0024328,1,50,136.0,172
REG-0024329,1,50,140.0,180
REG-0024330,1,50,138.0,176
REG-0024331,1,50,138.0,176
REG-0024332,1,50,139.0,178
REG-0024333,1,50,132.0,164
REG-0024334,1,50,135.0,170
REG-0024335,1,50,140.0,180
REG-0024336,1,50,136.0,172
REG-0024337,1,50,135.0,170
REG-0024338,1,50,140.0,180
REG-0024339,1,50,136.0,172
REG-0024340,1,50,135.0,170
REG-0024341,1,50,129.0,158
REG-0024342,1,50,132.0,164
REG-0024343,1,50,142.0,184
REG-0024344,1,50,136.0,172
REG-0024345,1,50,140.0,180
REG-0024346,1,50,140.0,180
REG-0024347,1,50,130.0,160
REG-0024348,1,50,135.0,170
REG-0024349,1,50,134.0,168
REG-0024350,1,50,132.0,164
REG-0024351,1,50,140.0,180
REG-0024352,1,50,136.0,172
REG-0024353,1,50,133.0,166
REG-0024354,1,50,130.0,160
REG-0024355,1,50,136.0,172
REG-0024356,1,50,138.0,176
REG-0024357,1,50,135.0,170
REG-0024358,1,50,121.0,142
REG-0024359,1,50,130.0,160
REG-0024360,1,50,134.0,168
REG-0024361,1,50,133.0,166
REG-0024362,1,50,137.0,174
REG-0024363,1,50,132.0,164
REG-0024364,1,50,133.0,166
REG-0024365,1,50,130.0,160
REG-0024366,1,50,136.0,172
REG-0024367,1,50,138.0,176
REG-0024368,1,50,132.0,164
REG-0024369,1,50,138.0,176
REG-0024370,1,50,140.0,180
REG-0024371,1,50,136.0,172
REG-0024372,1,50,138.0,176
REG-0024373,1,50,138.0,176
REG-0024374,1,50,135.0,170
REG-0024375,1,50,136.0,172
REG-0024376,1,50,134.0,168
REG-0024377,1,50,132.0,164
REG-0024378,1,50,132.0,164
REG-0024379,1,50,130.0,160
REG-0024380,1,50,128.0,156
REG-0024381,1,50,140.0,180
REG-0024382,1,50,136.0,172
REG-0024383,1,50,134.0,168
REG-0024384,1,50,132.0,164
REG-0024385,1,50,133.0,166
REG-0024386,1,50,128.0,156
REG-0024387,1,50,136.0,172
REG-0024388,1,50,135.0,170
REG-0024389,1,50,130.0,160
REG-0024390,1,50,129.0,158
REG-0024391,1,50,132.0,164
REG-0024392,1,50,135.0,170
REG-0024393,1,50,138.0,176
REG-0024394,1,50,132.0,164
REG-0024395,1,50,134.0,168
REG-0024396,1,50,136.0,172
REG-0024397,1,50,135.0,170
REG-0024398,1,50,138.0,176
REG-0024399,1,50,135.0,170
REG-0024400,1,50,136.0,172
REG-0024401,1,50,136.0,172
REG-0024402,1,50,137.0,174
REG-0024403,1,50,130.0,160
REG-0024404,1,50,134.0,168
REG-0024405,1,50,134.0,168
REG-0024406,1,50,139.0,178
REG-0024407,1,50,137.0,174
REG-0024408,1,50,135.0,170
REG-0024409,1,50,138.0,176
REG-0024410,1,50,136.0,172
REG-0024411,1,50,134.0,168
REG-0024412,1,50,130.0,160
REG-0024413,1,50,135.0,170
REG-0024414,1,50,132.0,164
REG-0024415,1,50,140.0,180
REG-0024416,1,50,131.0,162
REG-0024417,1,50,133.0,166
REG-0024418,1,50,134.0,168
REG-0024419,1,50,138.0,176
REG-0024420,1,50,140.0,180
REG-0024421,1,50,138.0,176
REG-0024422,1,50,140.0,180
REG-0024423,1,50,133.0,166
REG-0024424,1,50,130.0,160
REG-0024425,1,50,132.0,164
REG-0024426,1,50,134.0,168
REG-0024427,1,50,132.0,164
REG-0024428,1,50,133.0,166
REG-0024429,1,50,138.0,176
REG-0024430,1,50,140.0,180
REG-0024431,1,50,134.0,168
REG-0024432,1,50,136.0,172
REG-0024433,1,50,131.0,162
REG-0024434,1,50,130.0,160
REG-0024435,1,50,139.0,178
REG-0024436,1,50,131.0,162
REG-0024437,1,50,136.0,172
REG-0024438,1,50,132.0,164
REG-0024439,1,50,140.0,180
REG-0024440,1,50,138.0,176
REG-0024441,1,50,140.0,180
REG-0024442,1,50,132.0,164
REG-0024443,1,50,138.0,176
REG-0024444,1,50,136.0,172
REG-0024445,1,50,134.0,168
REG-0024446,1,50,136.0,172
REG-0024447,1,50,132.0,164
REG-0024448,1,50,136.0,172
REG-0024449,1,50,133.0,166
REG-0024450,1,50,138.0,176
REG-0024451,1,50,138.0,176
REG-0024452,1,50,136.0,172
REG-0024453,1,50,134.0,168
REG-0024454,1,50,137.0,174
REG-0024455,1,50,136.0,172
REG-0024456,1,50,140.0,180
REG-0024457,1,50,138.0,176
REG-0024458,1,50,130.0,160
REG-0024459,1,50,132.0,164
REG-0024460,1,50,134.0,168
REG-0024461,1,50,136.0,172
REG-0024462,1,50,135.0,170
REG-0024463,1,50,138.0,176
REG-0024464,1,50,140.0,180
REG-0024465,1,50,140.0,180
REG-0024466,1,50,132.0,164
REG-0024467,1,50,136.0,172
REG-0024468,1,50,133.0,166
REG-0024469,1,50,138.0,176
REG-0024470,1,50,136.0,172
REG-0024471,1,50,133.0,166
REG-0024472,1,50,132.0,164
REG-0024473,1,50,136.0,172
REG-0024474,1,50,138.0,176
REG-0024475,1,50,134.0,168
REG-0024476,1,50,133.0,166
REG-0024477,1,50,138.0,176
REG-0024478,1,50,136.0,172
REG-0024479,1,50,138.0,176
REG-0024480,1,50,136.0,172
REG-0024481,1,50,140.0,180
REG-0024482,1,50,140.0,180
REG-0024483,1,50,138.0,176
