IdRegistro,IdVariable,Valor
REG-0019874,3,7.49
REG-0019874,14,9.4
REG-0019874,4,10.41
REG-0019874,5,1.59
REG-0019874,6,14.83
REG-0019874,7,1.57
REG-0019874,8,1.17
REG-0019874,9,0.37
REG-0019874,10,1.48
REG-0019874,11,0.67
REG-0019874,12,100..65
REG-0019874,13,0.56
REG-0019875,1,38.83
REG-0019875,2,8.16
REG-0019875,3,7.64
REG-0019875,14,9.88
REG-0019875,4,9.96
REG-0019875,5,1.84
REG-0019875,6,17.15
REG-0019875,7,1.31
REG-0019875,8,1.13
REG-0019875,9,0.4
REG-0019875,10,1.66
REG-0019875,11,0.84
REG-0019875,12,74.53
REG-0019875,13,0.51
REG-0019876,1,39.62
REG-0019876,2,9.98
REG-0019876,3,7.31
REG-0019876,14,9.32
REG-0019876,4,10.27
REG-0019876,5,1.68
REG-0019876,6,15.25
REG-0019876,7,1.6
REG-0019876,8,1.19
REG-0019876,9,0.37
REG-0019876,10,1.49
REG-0019876,11,0.62
REG-0019876,12,99.54
REG-0019876,13,0.59
REG-0019877,1,39.61
REG-0019877,2,7.71
REG-0019877,3,6.31
REG-0019877,14,8.49
REG-0019877,4,10.71
REG-0019877,5,1.78
REG-0019877,6,15.92
REG-0019877,7,1.46
REG-0019877,8,1.15
REG-0019877,9,0.42
REG-0019877,10,1.67
REG-0019877,11,0.9
REG-0019877,12,82.49
REG-0019877,13,0.46
REG-0019878,1,40.3
REG-0019878,2,6.88
REG-0019878,3,6.27
REG-0019878,14,8.3
REG-0019878,4,10.72
REG-0019878,5,1.75
REG-0019878,6,15.23
REG-0019878,7,1.41
REG-0019878,8,1.19
REG-0019878,9,0.53
REG-0019878,10,1.69
REG-0019878,11,0.95
REG-0019878,12,90.80
REG-0019878,13,0.42
REG-0019879,1,38.34
REG-0019879,2,10.88
REG-0019879,3,10.27
REG-0019879,14,11.71
REG-0019879,4,10.18
REG-0019879,5,1.71
REG-0019879,6,13.43
REG-0019879,7,1.62
REG-0019879,8,1.09
REG-0019879,9,0.43
REG-0019879,10,1.59
REG-0019879,11,0.61
REG-0019879,12,103.74
REG-0019879,13,0.6
REG-0019880,1,38.97
REG-0019880,2,8.23
REG-0019880,3,7.12
REG-0019880,14,9.3
REG-0019880,4,10.15
REG-0019880,5,1.82
REG-0019880,6,17.28
REG-0019880,7,1.3
REG-0019880,8,1.16
REG-0019880,9,0.41
REG-0019880,10,1.63
REG-0019880,11,0.84
REG-0019880,12,73.74
REG-0019880,13,0.5
REG-0019881,1,39.93
REG-0019881,2,10.07
REG-0019881,3,7.15
REG-0019881,14,9.32
REG-0019881,4,10.03
REG-0019881,5,1.67
REG-0019881,6,14.2
REG-0019881,7,1.66
REG-0019881,8,1.15
REG-0019881,9,0.3
REG-0019881,10,1.53
REG-0019881,11,0.59
REG-0019881,12,97.03
REG-0019881,13,0.59
REG-0019882,1,39.69
REG-0019882,2,7.66
REG-0019882,3,6.67
REG-0019882,14,8.61
REG-0019882,4,10.53
REG-0019882,5,1.74
REG-0019882,6,15.64
REG-0019882,7,1.35
REG-0019882,8,1.14
REG-0019882,9,0.46
REG-0019882,10,1.66
REG-0019882,11,0.92
REG-0019882,12,83.86
REG-0019882,13,0.49
REG-0019883,1,39.97
REG-0019883,2,8.33
REG-0019883,3,5.42
REG-0019883,14,7.88
REG-0019883,4,10.36
REG-0019883,5,1.62
REG-0019883,6,15.41
REG-0019883,7,1.33
REG-0019883,8,1.14
REG-0019883,9,0.44
REG-0019883,10,1.6
REG-0019883,11,0.92
REG-0019883,12,88.87
REG-0019883,13,0.44
REG-0019884,1,40.02
REG-0019884,2,8.44
REG-0019884,3,5.29
REG-0019884,14,7.58
REG-0019884,4,10.21
REG-0019884,5,1.72
REG-0019884,6,15.39
REG-0019884,7,1.52
REG-0019884,8,1.08
REG-0019884,9,0.38
REG-0019884,10,1.63
REG-0019884,11,0.87
REG-0019884,12,92.34
REG-0019884,13,0.44
REG-0019885,1,39.98
REG-0019885,2,8.07
REG-0019885,3,5.8
REG-0019885,14,8.15
REG-0019885,4,9.89
REG-0019885,5,1.75
REG-0019885,6,15.68
REG-0019885,7,1.54
REG-0019885,8,1.06
REG-0019885,9,0.36
REG-0019885,10,1.6
REG-0019885,11,0.82
REG-0019885,12,76.04
REG-0019885,13,0.46
REG-0019886,1,39.62
REG-0019886,2,8.48
REG-0019886,3,5.18
REG-0019886,14,7.24
REG-0019886,4,10.44
REG-0019886,5,1.61
REG-0019886,6,15.96
REG-0019886,7,1.44
REG-0019886,8,1.19
REG-0019886,9,0.35
REG-0019886,10,1.66
REG-0019886,11,0.82
REG-0019886,12,72.48
REG-0019886,13,0.48
REG-0019887,1,39.02
REG-0019887,2,9.78
REG-0019887,3,5.32
REG-0019887,14,7.53
REG-0019887,4,10.38
REG-0019887,5,1.64
REG-0019887,6,16.72
REG-0019887,7,1.5
REG-0019887,8,1.07
REG-0019887,9,0.31
REG-0019887,10,1.55
REG-0019887,11,0.8
REG-0019887,12,82.48
REG-0019887,13,0.55
REG-0019888,1,40
REG-0019888,2,9.31
REG-0019888,3,8.5
REG-0019888,14,10.42
REG-0019888,4,10.47
REG-0019888,5,1.58
REG-0019888,6,14.04
REG-0019888,7,1.59
REG-0019888,8,1.19
REG-0019888,9,0.38
REG-0019888,10,1.59
REG-0019888,11,0.66
REG-0019888,12,98.74
REG-0019888,13,0.56
REG-0019889,1,39.26
REG-0019889,2,9.58
REG-0019889,3,5.16
REG-0019889,14,7.45
REG-0019889,4,10.63
REG-0019889,5,1.6
REG-0019889,6,15.71
REG-0019889,7,1.37
REG-0019889,8,1.09
REG-0019889,9,0.37
REG-0019889,10,1.72
REG-0019889,11,0.89
REG-0019889,12,73.32
REG-0019889,13,0.53
REG-0019890,1,39.08
REG-0019890,2,11.02
REG-0019890,3,8.24
REG-0019890,14,10.14
REG-0019890,4,10.33
REG-0019890,5,1.68
REG-0019890,6,14.99
REG-0019890,7,1.69
REG-0019890,8,1.12
REG-0019890,9,0.36
REG-0019890,10,1.42
REG-0019890,11,0.76
REG-0019890,12,102.58
REG-0019890,13,0.6
REG-0019891,1,38.8
REG-0019891,2,9.98
REG-0019891,3,5.31
REG-0019891,14,7.42
REG-0019891,4,10.64
REG-0019891,5,1.54
REG-0019891,6,16.33
REG-0019891,7,1.44
REG-0019891,8,1.06
REG-0019891,9,0.37
REG-0019891,10,1.71
REG-0019891,11,0.89
REG-0019891,12,79.63
REG-0019891,13,0.55
REG-0019892,1,39.01
REG-0019892,2,10.33
REG-0019892,3,8.11
REG-0019892,14,10.26
REG-0019892,4,10.67
REG-0019892,5,1.58
REG-0019892,6,14.3
REG-0019892,7,1.86
REG-0019892,8,1.15
REG-0019892,9,0.41
REG-0019892,10,1.52
REG-0019892,11,0.75
REG-0019892,12,101.28
REG-0019892,13,0.58
REG-0019893,1,38.77
REG-0019893,2,10.07
REG-0019893,3,5.35
REG-0019893,14,7.46
REG-0019893,4,10.77
REG-0019893,5,1.58
REG-0019893,6,15.83
REG-0019893,7,1.48
REG-0019893,8,1.12
REG-0019893,9,0.42
REG-0019893,10,1.67
REG-0019893,11,0.96
REG-0019893,12,78.55
REG-0019893,13,0.55
REG-0019894,1,39.28
REG-0019894,2,9.89
REG-0019894,3,8.09
REG-0019894,14,10.01
REG-0019894,4,10.81
REG-0019894,5,1.57
REG-0019894,6,13.48
REG-0019894,7,1.6
REG-0019894,8,1.12
REG-0019894,9,0.38
REG-0019894,10,1.59
REG-0019894,11,0.76
REG-0019894,12,106.62
REG-0019894,13,0.57
REG-0019895,1,39.35
REG-0019895,2,8.99
REG-0019895,3,5.27
REG-0019895,14,7.46
REG-0019895,4,10.52
REG-0019895,5,1.71
REG-0019895,6,15.72
REG-0019895,7,1.46
REG-0019895,8,1.11
REG-0019895,9,0.36
REG-0019895,10,1.76
REG-0019895,11,0.87
REG-0019895,12,87.90
REG-0019895,13,0.52
REG-0019896,1,39.15
REG-0019896,2,10.34
REG-0019896,3,8.21
REG-0019896,14,10.33
REG-0019896,4,10.22
REG-0019896,5,1.56
REG-0019896,6,15.27
REG-0019896,7,1.67
REG-0019896,8,1.16
REG-0019896,9,0.37
REG-0019896,10,1.54
REG-0019896,11,0.74
REG-0019896,12,105.08
REG-0019896,13,0.59
REG-0019897,1,39.09
REG-0019897,2,9.53
REG-0019897,3,5.07
REG-0019897,14,7.48
REG-0019897,4,10.73
REG-0019897,5,1.55
REG-0019897,6,15.58
REG-0019897,7,1.51
REG-0019897,8,1.07
REG-0019897,9,0.36
REG-0019897,10,1.73
REG-0019897,11,0.86
REG-0019897,12,79.22
REG-0019897,13,0.51
REG-0019898,1,39.2
REG-0019898,2,9.14
REG-0019898,3,5.21
REG-0019898,14,7.41
REG-0019898,4,10.72
REG-0019898,5,1.67
REG-0019898,6,15.78
REG-0019898,7,1.59
REG-0019898,8,1.11
REG-0019898,9,0.39
REG-0019898,10,1.64
REG-0019898,11,0.88
REG-0019898,12,78.36
REG-0019898,13,0.51
REG-0019899,1,40.41
REG-0019899,2,7.1
REG-0019899,3,8.19
REG-0019899,14,10.17
REG-0019899,4,11.31
REG-0019899,5,1.87
REG-0019899,6,14.72
REG-0019899,7,1.85
REG-0019899,8,1.27
REG-0019899,9,0.43
REG-0019899,10,1.62
REG-0019899,11,0.77
REG-0019899,12,97.09
REG-0019899,13,0.44
REG-0019900,1,39.33
REG-0019900,2,9.11
REG-0019900,3,5.69
REG-0019900,14,7.81
REG-0019900,4,10.11
REG-0019900,5,1.59
REG-0019900,6,17.09
REG-0019900,7,1.27
REG-0019900,8,1.16
REG-0019900,9,0.39
REG-0019900,10,1.66
REG-0019900,11,0.8
REG-0019900,12,76.58
REG-0019900,13,0.52
REG-0019901,1,39.12
REG-0019901,2,8.89
REG-0019901,3,5.55
REG-0019901,14,7.55
REG-0019901,4,10.41
REG-0019901,5,1.75
REG-0019901,6,16.81
REG-0019901,7,1.44
REG-0019901,8,1.14
REG-0019901,9,0.4
REG-0019901,10,1.69
REG-0019901,11,0.81
REG-0019901,12,88.55
REG-0019901,13,0.51
REG-0019902,1,38.04
REG-0019902,2,11.88
REG-0019902,3,8.3
REG-0019902,14,10.26
REG-0019902,4,11.34
REG-0019902,5,1.62
REG-0019902,6,14.07
REG-0019902,7,1.71
REG-0019902,8,1.07
REG-0019902,9,0.37
REG-0019902,10,1.56
REG-0019902,11,0.78
REG-0019902,12,105.01
REG-0019902,13,0.61
REG-0019903,1,41.26
REG-0019903,2,7.34
REG-0019903,3,5.29
REG-0019903,14,7.52
REG-0019903,4,9.93
REG-0019903,5,1.91
REG-0019903,6,16.38
REG-0019903,7,1.42
REG-0019903,8,1.18
REG-0019903,9,0.35
REG-0019903,10,1.67
REG-0019903,11,0.67
REG-0019903,12,75.73
REG-0019903,13,0.42
REG-0019904,1,38.12
REG-0019904,2,12.18
REG-0019904,3,8
REG-0019904,14,10.17
REG-0019904,4,10.79
REG-0019904,5,1.64
REG-0019904,6,13.92
REG-0019904,7,1.58
REG-0019904,8,1.04
REG-0019904,9,0.38
REG-0019904,10,1.4
REG-0019904,11,0.83
REG-0019904,12,100.04
REG-0019904,13,0.62
REG-0019905,1,40.98
REG-0019905,2,7.56
REG-0019905,3,5.54
REG-0019905,14,7.58
REG-0019905,4,9
REG-0019905,5,1.82
REG-0019905,6,16.38
REG-0019905,7,1.41
REG-0019905,8,1.21
REG-0019905,9,0.41
REG-0019905,10,1.58
REG-0019905,11,0.58
REG-0019905,12,77.51
REG-0019905,13,0.5
REG-0019906,1,38.48
REG-0019906,2,11.42
REG-0019906,3,8.27
REG-0019906,14,10.03
REG-0019906,4,10.8
REG-0019906,5,1.61
REG-0019906,6,15.36
REG-0019906,7,1.61
REG-0019906,8,1.12
REG-0019906,9,0.43
REG-0019906,10,1.55
REG-0019906,11,0.83
REG-0019906,12,104.76
REG-0019906,13,0.61
REG-0019907,1,40.48
REG-0019907,2,8.17
REG-0019907,3,5.54
REG-0019907,14,7.68
REG-0019907,4,9.47
REG-0019907,5,1.67
REG-0019907,6,17.26
REG-0019907,7,1.5
REG-0019907,8,1.16
REG-0019907,9,0.41
REG-0019907,10,1.59
REG-0019907,11,0.62
REG-0019907,12,75.85
REG-0019907,13,0.56
REG-0019908,1,38.5
REG-0019908,2,10.83
REG-0019908,3,8.17
REG-0019908,14,10.22
REG-0019908,4,10.76
REG-0019908,5,1.58
REG-0019908,6,14.6
REG-0019908,7,1.69
REG-0019908,8,1.1
REG-0019908,9,0.38
REG-0019908,10,1.46
REG-0019908,11,0.68
REG-0019908,12,111.51
REG-0019908,13,0.58
REG-0019909,1,40.72
REG-0019909,2,7.72
REG-0019909,3,5.39
REG-0019909,14,7.47
REG-0019909,4,9.57
REG-0019909,5,1.86
REG-0019909,6,16.67
REG-0019909,7,1.4
REG-0019909,8,1.15
REG-0019909,9,0.38
REG-0019909,10,1.63
REG-0019909,11,0.66
REG-0019909,12,74.65
REG-0019909,13,0.46
REG-0019910,1,38.54
REG-0019910,2,11.45
REG-0019910,3,8.35
REG-0019910,14,9.96
REG-0019910,4,11.15
REG-0019910,5,1.49
REG-0019910,6,13.34
REG-0019910,7,1.82
REG-0019910,8,1.11
REG-0019910,9,0.33
REG-0019910,10,1.6
REG-0019910,11,0.76
REG-0019910,12,107.26
REG-0019910,13,0.61
REG-0019911,1,39.92
REG-0019911,2,8.18
REG-0019911,3,5.76
REG-0019911,14,7.63
REG-0019911,4,10.17
REG-0019911,5,1.87
REG-0019911,6,16
REG-0019911,7,1.52
REG-0019911,8,1.13
REG-0019911,9,0.43
REG-0019911,10,1.61
REG-0019911,11,0.83
REG-0019911,12,83.47
REG-0019911,13,0.45
REG-0019912,1,38.91
REG-0019912,2,10.56
REG-0019912,3,7.52
REG-0019912,14,9.66
REG-0019912,4,11.01
REG-0019912,5,1.84
REG-0019912,6,13.55
REG-0019912,7,1.84
REG-0019912,8,1.08
REG-0019912,9,0.39
REG-0019912,10,1.52
REG-0019912,11,0.74
REG-0019912,12,98.90
REG-0019912,13,0.6
REG-0019913,1,39.58
REG-0019913,2,7.75
REG-0019913,3,5.91
REG-0019913,14,8.21
REG-0019913,4,10.38
REG-0019913,5,1.7
REG-0019913,6,15.66
REG-0019913,7,1.51
REG-0019913,8,1.11
REG-0019913,9,0.38
REG-0019913,10,1.59
REG-0019913,11,0.8
REG-0019913,12,87.45
REG-0019913,13,0.46
REG-0019914,1,39.69
REG-0019914,2,10.17
REG-0019914,3,7.52
REG-0019914,14,9.57
REG-0019914,4,10.53
REG-0019914,5,1.91
REG-0019914,6,12.12
REG-0019914,7,1.77
REG-0019914,8,1.09
REG-0019914,9,0.32
REG-0019914,10,1.49
REG-0019914,11,0.69
REG-0019914,12,83.07
REG-0019914,13,0.59
REG-0019915,1,39.48
REG-0019915,2,10.03
REG-0019915,3,5.88
REG-0019915,14,7.79
REG-0019915,4,9.99
REG-0019915,5,1.72
REG-0019915,6,15.38
REG-0019915,7,1.29
REG-0019915,8,1.09
REG-0019915,9,0.31
REG-0019915,10,1.61
REG-0019915,11,0.76
REG-0019915,12,86.40
REG-0019915,13,0.59
REG-0019916,1,39.77
REG-0019916,2,8.39
REG-0019916,3,5.84
REG-0019916,14,8.15
REG-0019916,4,10.19
REG-0019916,5,1.59
REG-0019916,6,15.85
REG-0019916,7,1.28
REG-0019916,8,1.14
REG-0019916,9,0.4
REG-0019916,10,1.64
REG-0019916,11,0.85
REG-0019916,12,80.14
REG-0019916,13,0.58
REG-0019917,1,38.87
REG-0019917,2,10.71
REG-0019917,3,7.85
REG-0019917,14,9.71
REG-0019917,4,10.59
REG-0019917,5,1.72
REG-0019917,6,14.23
REG-0019917,7,1.73
REG-0019917,8,1.09
REG-0019917,9,0.4
REG-0019917,10,1.51
REG-0019917,11,0.74
REG-0019917,12,103.99
REG-0019917,13,0.61
REG-0019918,1,39.16
REG-0019918,2,11.05
REG-0019918,3,7.84
REG-0019918,14,9.64
REG-0019918,4,10.26
REG-0019918,5,1.97
REG-0019918,6,13.62
REG-0019918,7,1.77
REG-0019918,8,1.03
REG-0019918,9,0.25
REG-0019918,10,1.44
REG-0019918,11,0.68
REG-0019918,12,92.17
REG-0019918,13,0.61
REG-0019919,1,39.09
REG-0019919,2,10.48
REG-0019919,3,4.99
REG-0019919,14,7.39
REG-0019919,4,9.91
REG-0019919,5,1.7
REG-0019919,6,15.65
REG-0019919,7,1.52
REG-0019919,8,1.04
REG-0019919,9,0.32
REG-0019919,10,1.65
REG-0019919,11,0.65
REG-0019919,12,78.96
REG-0019919,13,0.6
REG-0019920,1,38.49
REG-0019920,2,12.09
REG-0019920,3,7.7
REG-0019920,14,9.84
REG-0019920,4,9.99
REG-0019920,5,1.93
REG-0019920,6,12.46
REG-0019920,7,1.73
REG-0019920,8,0.99
REG-0019920,9,0.32
REG-0019920,10,1.43
REG-0019920,11,0.65
REG-0019920,12,86.09
REG-0019920,13,0.64
REG-0019921,1,38.92
REG-0019921,2,10.1
REG-0019921,3,5.07
REG-0019921,14,7.36
REG-0019921,4,10.4
REG-0019921,5,1.7
REG-0019921,6,14.87
REG-0019921,7,1.58
REG-0019921,8,1.03
REG-0019921,9,0.35
REG-0019921,10,1.62
REG-0019921,11,0.78
REG-0019921,12,79.97
REG-0019921,13,0.6
REG-0019922,1,39.51
REG-0019922,2,10.07
REG-0019922,3,7.54
REG-0019922,14,9.59
REG-0019922,4,10.11
REG-0019922,5,1.86
REG-0019922,6,13.1
REG-0019922,7,1.65
REG-0019922,8,1.06
REG-0019922,9,0.35
REG-0019922,10,1.44
REG-0019922,11,0.67
REG-0019922,12,88.84
REG-0019922,13,0.6
REG-0019923,1,37.9
REG-0019923,2,11.67
REG-0019923,3,7.67
REG-0019923,14,9.83
REG-0019923,4,10.22
REG-0019923,5,1.92
REG-0019923,6,13.8
REG-0019923,7,1.73
REG-0019923,8,1.05
REG-0019923,9,0.4
REG-0019923,10,1.48
REG-0019923,11,0.67
REG-0019923,12,81.39
REG-0019923,13,0.64
REG-0019924,1,39.78
REG-0019924,2,6.75
REG-0019924,3,6.06
REG-0019924,14,7.64
REG-0019924,4,11.05
REG-0019924,5,2.13
REG-0019924,6,15.56
REG-0019924,7,1.68
REG-0019924,8,1.17
REG-0019924,9,0.56
REG-0019924,10,1.69
REG-0019924,11,0.94
REG-0019924,12,87.22
REG-0019924,13,0.42
REG-0019925,1,38.47
REG-0019925,2,10.82
REG-0019925,3,7.81
REG-0019925,14,9.82
REG-0019925,4,10.5
REG-0019925,5,1.88
REG-0019925,6,13.54
REG-0019925,7,1.71
REG-0019925,8,1.12
REG-0019925,9,0.42
REG-0019925,10,1.52
REG-0019925,11,0.71
REG-0019925,12,87.04
REG-0019925,13,0.56
REG-0019926,1,40.33
REG-0019926,2,7.11
REG-0019926,3,6.08
REG-0019926,14,7.98
REG-0019926,4,10.36
REG-0019926,5,1.97
REG-0019926,6,16.47
REG-0019926,7,1.39
REG-0019926,8,1.2
REG-0019926,9,0.51
REG-0019926,10,1.66
REG-0019926,11,0.8
REG-0019926,12,77.56
REG-0019926,13,0.41
REG-0019927,1,36.94
REG-0019927,2,12.69
REG-0019927,3,8.65
REG-0019927,14,10.47
REG-0019927,4,10.6
REG-0019927,5,1.95
REG-0019927,6,13.88
REG-0019927,7,1.67
REG-0019927,8,1.02
REG-0019927,9,0.37
REG-0019927,10,1.42
REG-0019927,11,0.66
REG-0019927,12,99.61
REG-0019927,13,0.66
REG-0019928,1,38.14
REG-0019928,2,11.56
REG-0019928,3,8.37
REG-0019928,14,10.11
REG-0019928,4,10.33
REG-0019928,5,1.92
REG-0019928,6,14.29
REG-0019928,7,1.92
REG-0019928,8,1.07
REG-0019928,9,0.33
REG-0019928,10,1.45
REG-0019928,11,0.61
REG-0019928,12,94.68
REG-0019928,13,0.58
REG-0019929,1,38.58
REG-0019929,2,11.08
REG-0019929,3,8.39
REG-0019929,14,10.08
REG-0019929,4,10.37
REG-0019929,5,1.98
REG-0019929,6,13.48
REG-0019929,7,1.72
REG-0019929,8,1.14
REG-0019929,9,0.31
REG-0019929,10,1.53
REG-0019929,11,0.64
REG-0019929,12,91.47
REG-0019929,13,0.59
REG-0019930,1,40.11
REG-0019930,2,7.28
REG-0019930,3,5.84
REG-0019930,14,7.87
REG-0019930,4,10.37
REG-0019930,5,1.95
REG-0019930,6,14.81
REG-0019930,7,1.46
REG-0019930,8,1.24
REG-0019930,9,0.45
REG-0019930,10,1.68
REG-0019930,11,0.8
REG-0019930,12,81.81
REG-0019930,13,0.36
REG-0019931,1,40.4
REG-0019931,2,6.9
REG-0019931,3,6.11
REG-0019931,14,8.16
REG-0019931,4,10.25
REG-0019931,5,1.92
REG-0019931,6,17.52
REG-0019931,7,1.27
REG-0019931,8,1.2
REG-0019931,9,0.43
REG-0019931,10,1.68
REG-0019931,11,0.72
REG-0019931,12,88.55
REG-0019931,13,0.4
REG-0019932,1,38.46
REG-0019932,2,11.36
REG-0019932,3,8.22
REG-0019932,14,10.25
REG-0019932,4,9.97
REG-0019932,5,1.92
REG-0019932,6,13.86
REG-0019932,7,1.59
REG-0019932,8,1.06
REG-0019932,9,0.32
REG-0019932,10,1.38
REG-0019932,11,0.68
REG-0019932,12,94.52
REG-0019932,13,0.6
REG-0019933,1,40.26
REG-0019933,2,7.79
REG-0019933,3,5.38
REG-0019933,14,7.57
REG-0019933,4,10.39
REG-0019933,5,1.71
REG-0019933,6,16.96
REG-0019933,7,1.45
REG-0019933,8,1.18
REG-0019933,9,0.4
REG-0019933,10,1.59
REG-0019933,11,0.84
REG-0019933,12,90.89
REG-0019933,13,0.38
REG-0019934,1,38.61
REG-0019934,2,10.75
REG-0019934,3,8.06
REG-0019934,14,10.11
REG-0019934,4,10.66
REG-0019934,5,1.94
REG-0019934,6,13.15
REG-0019934,7,1.63
REG-0019934,8,1.05
REG-0019934,9,0.3
REG-0019934,10,1.48
REG-0019934,11,0.77
REG-0019934,12,88.57
REG-0019934,13,0.6
REG-0019935,1,39.48
REG-0019935,2,8.66
REG-0019935,3,5.27
REG-0019935,14,7.56
REG-0019935,4,10.48
REG-0019935,5,1.83
REG-0019935,6,16.27
REG-0019935,7,1.36
REG-0019935,8,1.12
REG-0019935,9,0.37
REG-0019935,10,1.61
REG-0019935,11,0.91
REG-0019935,12,87.02
REG-0019935,13,0.46
REG-0019936,1,37.94
REG-0019936,2,11.86
REG-0019936,3,8.34
REG-0019936,14,10.21
REG-0019936,4,10.65
REG-0019936,5,1.78
REG-0019936,6,14.21
REG-0019936,7,1.93
REG-0019936,8,1.06
REG-0019936,9,0.28
REG-0019936,10,1.34
REG-0019936,11,0.77
REG-0019936,12,104.79
REG-0019936,13,0.64
REG-0019937,1,37.59
REG-0019937,2,12.44
REG-0019937,3,8.27
REG-0019937,14,10.24
REG-0019937,4,11.34
REG-0019937,5,1.75
REG-0019937,6,12.94
REG-0019937,7,1.79
REG-0019937,8,1.09
REG-0019937,9,0.41
REG-0019937,10,1.44
REG-0019937,11,0.84
REG-0019937,12,105.04
REG-0019937,13,0.65
REG-0019938,1,39.74
REG-0019938,2,8.06
REG-0019938,3,5.8
REG-0019938,14,7.54
REG-0019938,4,10.42
REG-0019938,5,1.85
REG-0019938,6,16.36
REG-0019938,7,1.58
REG-0019938,8,1.13
REG-0019938,9,0.41
REG-0019938,10,1.59
REG-0019938,11,0.84
REG-0019938,12,79.49
REG-0019938,13,0.38
REG-0019939,1,38.69
REG-0019939,2,10.56
REG-0019939,3,8.23
REG-0019939,14,10.01
REG-0019939,4,10.77
REG-0019939,5,1.8
REG-0019939,6,13.08
REG-0019939,7,1.7
REG-0019939,8,1.08
REG-0019939,9,0.36
REG-0019939,10,1.52
REG-0019939,11,0.78
REG-0019939,12,94.34
REG-0019939,13,0.6
REG-0019940,1,39.47
REG-0019940,2,8.86
REG-0019940,3,5.63
REG-0019940,14,7.68
REG-0019940,4,9.7
REG-0019940,5,1.81
REG-0019940,6,17.2
REG-0019940,7,1.49
REG-0019940,8,1.13
REG-0019940,9,0.44
REG-0019940,10,1.57
REG-0019940,11,0.67
REG-0019940,12,83.23
REG-0019940,13,0.44
REG-0019941,1,38.29
REG-0019941,2,11.23
REG-0019941,3,8.08
REG-0019941,14,9.83
REG-0019941,4,10.77
REG-0019941,5,1.76
REG-0019941,6,13.29
REG-0019941,7,1.71
REG-0019941,8,1.1
REG-0019941,9,0.39
REG-0019941,10,1.57
REG-0019941,11,0.75
REG-0019941,12,91.57
REG-0019941,13,0.64
REG-0019942,1,39.34
REG-0019942,2,9.09
REG-0019942,3,5.29
REG-0019942,14,7.46
REG-0019942,4,10.29
REG-0019942,5,1.88
REG-0019942,6,16.02
REG-0019942,7,1.44
REG-0019942,8,1.16
REG-0019942,9,0.4
REG-0019942,10,1.67
REG-0019942,11,0.72
REG-0019942,12,74.39
REG-0019942,13,0.48
REG-0019943,1,38.39
REG-0019943,2,11
REG-0019943,3,8.44
REG-0019943,14,10.13
REG-0019943,4,10.42
REG-0019943,5,1.97
REG-0019943,6,13.34
REG-0019943,7,1.62
REG-0019943,8,1.07
REG-0019943,9,0.36
REG-0019943,10,1.57
REG-0019943,11,0.7
REG-0019943,12,93.77
REG-0019943,13,0.63
REG-0019944,1,38.51
REG-0019944,2,10.06
REG-0019944,3,6.11
REG-0019944,14,8.23
REG-0019944,4,9.74
REG-0019944,5,1.9
REG-0019944,6,16.43
REG-0019944,7,1.41
REG-0019944,8,1.02
REG-0019944,9,0.34
REG-0019944,10,1.57
REG-0019944,11,0.71
REG-0019944,12,79.57
REG-0019944,13,0.59
REG-0019945,1,38.66
REG-0019945,2,10.42
REG-0019945,3,7.75
REG-0019945,14,9.53
REG-0019945,4,10.61
REG-0019945,5,1.95
REG-0019945,6,14.19
REG-0019945,7,1.49
REG-0019945,8,1.05
REG-0019945,9,0.38
REG-0019945,10,1.53
REG-0019945,11,0.78
REG-0019945,12,90.16
REG-0019945,13,0.61
REG-0019946,1,38.54
REG-0019946,2,11.04
REG-0019946,3,8
REG-0019946,14,10.23
REG-0019946,4,9.96
REG-0019946,5,1.75
REG-0019946,6,13.23
REG-0019946,7,1.63
REG-0019946,8,1.08
REG-0019946,9,0.32
REG-0019946,10,1.35
REG-0019946,11,0.68
REG-0019946,12,99.71
REG-0019946,13,0.63
REG-0019947,1,39.25
REG-0019947,2,8.22
REG-0019947,3,6.47
REG-0019947,14,8.62
REG-0019947,4,10.06
REG-0019947,5,1.87
REG-0019947,6,16.53
REG-0019947,7,1.58
REG-0019947,8,1.09
REG-0019947,9,0.35
REG-0019947,10,1.55
REG-0019947,11,0.76
REG-0019947,12,88.96
REG-0019947,13,0.49
REG-0019948,1,37.05
REG-0019948,2,13.76
REG-0019948,3,8.97
REG-0019948,14,10.75
REG-0019948,4,10.57
REG-0019948,5,1.83
REG-0019948,6,13.63
REG-0019948,7,1.86
REG-0019948,8,0.99
REG-0019948,9,0.42
REG-0019948,10,1.44
REG-0019948,11,0.66
REG-0019948,12,107.35
REG-0019948,13,0.68
REG-0019949,1,39.79
REG-0019949,2,7.44
REG-0019949,3,6.16
REG-0019949,14,7.92
REG-0019949,4,10.32
REG-0019949,5,1.75
REG-0019949,6,17.01
REG-0019949,7,1.24
REG-0019949,8,1.23
REG-0019949,9,0.43
REG-0019949,10,1.65
REG-0019949,11,0.83
REG-0019949,12,84.36
REG-0019949,13,0.45
REG-0019950,1,37.17
REG-0019950,2,13.31
REG-0019950,3,8.28
REG-0019950,14,9.98
REG-0019950,4,10.89
REG-0019950,5,1.99
REG-0019950,6,13.2
REG-0019950,7,1.81
REG-0019950,8,1.05
REG-0019950,9,0.41
REG-0019950,10,1.51
REG-0019950,11,0.65
REG-0019950,12,89.81
REG-0019950,13,0.68
