SEMANA,Fecha,Turno,TAC,Op. Envasado,Código,Formato,%Proteína,Categoría,Lote,FP,FV,AGREGADO,LINEA,ESTADO ,NUMERO DE VERSION,LEGIBILIDAD,Observaciones ,Accion Inmediata 
44,11/02/25,II,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251102A0,11/02/25,10/28/2026,-,E2,CONFORME ,V5,CONFORME,,
44,11/02/25,II,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251102B0,11/02/25,10/28/2026,-,E2,CONFORME ,V5,CONFORME,,
44,11/02/25,II,OVASQUEZC,Kempes C,7530904,0.8,40,KAT DEF,PE251102C0,11/02/25,10/28/2026,-,E2,CONFORME ,V1,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/03/25,I,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE251103A0,11/03/25,10/29/2026,-,E2,CONFORME ,V5,CONFORME,,
45,11/03/25,I,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE251103B0,11/03/25,10/29/2026,-,E2,CONFORME ,V5,CONFORME,,
45,11/03/25,I,DAGUIRREG,MIGUEL LEYTON,7530846,0.8,40,KAT,PE251103C0,11/03/25,10/29/2026,-,E2,CONFORME ,V2,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/03/25,II,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251103A0,11/03/25,10/29/2026,-,E2,CONFORME ,V5,CONFORME,,
45,11/03/25,II,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251103B0,11/03/25,10/29/2026,-,E2,CONFORME ,V5,CONFORME,,
45,11/03/25,II,OVASQUEZC,Kempes C,7530846,0.8,40,KAT,PE251103C0,11/03/25,10/29/2026,-,E2,CONFORME ,V2,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/03/25,III,EvillegasL,YURI,7530497,0.8,35,KAT,PE251103A0,11/03/25,10/29/2026,-,E2,CONFORME ,V5,CONFORME,,
45,11/03/25,III,EvillegasL,YURI,7530497,0.8,35,KAT,PE251103B0,11/03/25,10/29/2026,-,E2,CONFORME ,V5,CONFORME,,
45,11/03/25,III,EvillegasL,YURI,7549054,0.8,35,TER,PE251103A0,11/03/25,10/29/2026,EXT,E2,CONFORME ,V3,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/04/25,I,DAGUIRREG,MIGUEL LEYTON,7549054,0.8,35,TER,PE251104A0,11/04/25,10/30/2026,EXT,E2,CONFORME ,V3,CONFORME,,
45,11/04/25,I,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE251104B0,11/04/25,10/30/2026,-,E2,CONFORME ,V5,CONFORME,,
45,11/04/25,I,DAGUIRREG,MIGUEL LEYTON,7530846,0.8,40,KAT,PE251104C0,11/04/25,10/30/2026,-,E2,CONFORME ,V2,CONFORME,,
45,11/03/25,I,DAGUIRREG,MIGUEL LEYTON,7530846,0.8,40,KAT,PE251103C0,11/03/25,10/29/2026,-,E2,CONFORME ,V2,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/04/25,II,OVASQUEZC,Kempes C,7549054,0.8,35,TER,PE251104A0,11/04/25,10/30/2026,EXT,E2,CONFORME ,V3,CONFORME,,
45,11/04/25,II,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251104B0,11/04/25,10/30/2026,-,E2,CONFORME ,V5,CONFORME,,
45,11/04/25,II,OVASQUEZC,Kempes C,7530846,0.8,40,KAT,PE251104C0,11/04/25,10/30/2026,-,E2,CONFORME ,V2,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/04/25,III,EvillegasL,YURI,7549054,0.8,35,TER,PE251104A0,11/04/25,10/30/2026,EXT,E2,CONFORME ,V3,CONFORME,,
45,11/04/25,III,EvillegasL,YURI,7530497,0.8,35,KAT,PE251104B0,11/04/25,10/30/2026,-,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/05/25,I,DAGUIRREG,MIGUEL LEYTON,7549054,0.8,35,TER,PE251105A0,11/05/25,10/31/2026,EXT,E2,CONFORME ,V3,CONFORME,,
45,11/05/25,I,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE251105B0,11/05/25,10/31/2026,-,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/05/25,II,OVASQUEZC,Kempes C,7549054,0.8,35,TER,PE251105A0,11/05/25,10/31/2026,EXT,E2,CONFORME ,V3,CONFORME,,
45,11/05/25,II,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251105B0,11/05/25,10/31/2026,-,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/05/25,III,EvillegasL,YURI,7549054,0.8,35,TER,PE251105A0,11/05/25,10/31/2026,EXT,E2,CONFORME ,V3,CONFORME,,
45,11/05/25,III,EvillegasL,YURI,7530432,0.8,35,CLA,PE251105B0,11/05/25,10/31/2026,EXT,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/06/25,I,DAGUIRREG,MIGUEL LEYTON,7549054,0.8,35,TER,PE251106A0,11/06/25,11/01/26,EXT,E2,CONFORME ,V3,CONFORME,,
45,11/06/25,I,DAGUIRREG,MIGUEL LEYTON,7530432,0.8,35,CLA,PE251106B0,11/06/25,11/01/26,EXT,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/06/25,II,OVASQUEZC,Kempes C,7530432,0.8,35,CLA,PE251106B0,11/06/25,11/01/26,EXT,E2,CONFORME ,V5,CONFORME,,
45,11/06/25,II,OVASQUEZC,Kempes C,7549054,0.8,35,TER,PE251106A0,11/06/25,11/01/26,EXT,E2,CONFORME ,V3,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/06/25,III,EvillegasL,YURI,7530498,0.8,40,KAT PC,PE251106A0,11/06/25,11/01/26,-,E2,CONFORME ,V3,CONFORME,,
45,11/06/25,III,EvillegasL,YURI,7530432,0.8,35,CLA,PE251106B0,11/06/25,11/01/26,EXT,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/07/25,I,DAGUIRREG,MIGUEL LEYTON,7530498,0.8,40,KAT PC,PE251107A0,11/07/25,11/02/26,-,E2,CONFORME ,V3,CONFORME,,
45,11/07/25,I,DAGUIRREG,MIGUEL LEYTON,7530432,0.8,35,CLA,PE251107B0,11/07/25,11/02/26,EXT,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/07/25,I,DAGUIRREG,MIGUEL LEYTON,7530432,0.8,35,CLA,PE251107B0,11/07/25,11/02/26,EXT,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/07/25,II,OVASQUEZC,Kempes C,7530498,0.8,40,KAT PC,PE251107A0,11/07/25,11/02/26,-,E2,CONFORME ,V3,CONFORME,,
45,11/07/25,II,OVASQUEZC,Kempes C,7530904,0.8,40,KAT DEF,PE251107B0,11/07/25,11/02/26,-,E2,CONFORME ,V1,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/08/25,I,DAGUIRREG,MIGUEL LEYTON,7530498,0.8,40,KAT PC,PE251108A0,11/08/25,11/03/26,-,E2,CONFORME ,V3,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/08/25,I,DAGUIRREG,MIGUEL LEYTON,7530904,0.8,40,KAT DEF,PE251108B0,11/08/25,11/03/26,-,E2,CONFORME ,V1,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/08/25,III,EvillegasL,YURI,7530904,0.8,40,KAT DEF,PE251108B0,11/08/25,11/03/26,-,E2,CONFORME ,V1,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/09/25,I,OVASQUEZC,Kempes C,7530904,0.8,40,KAT DEF,PE251109B0,11/09/25,11/04/26,-,E2,CONFORME ,V1,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45,11/09/25,III,EvillegasL,YURI,7530904,0.8,40,KAT DEF,PE251109B0,11/09/25,11/04/26,-,E2,CONFORME ,V1,CONFORME,,
45,11/09/25,III,DAGUIRREG,MIGUEL LEYTON,7530904,0.8,40,KAT DEF,PE251109B0,11/09/25,11/04/26,-,E2,CONFORME ,V1,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
46,11/11/25,I,OVASQUEZC,Kempes C,7549088,0.8,35,KAT PC,PE251111B0,11/11/25,11/06/26,-,E2,CONFORME ,V1,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
46,11/13/2025,II,EvillegasL,YURI,7530904,0.8,40,KAT DF,PE251113B0,11/13/2025,11/08/26,-,E2,CONFORME ,V1,CONFORME,,
46,11/13/2025,II,EvillegasL,YURI,7530498,0.8,40,KAT PC,PE251113C0,11/13/2025,11/08/26,-,E2,CONFORME ,V4,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
46,11/13/2025,III,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE251113B0,11/13/2025,11/08/26,-,E2,CONFORME ,V5,CONFORME,,
46,11/13/2025,III,DAGUIRREG,MIGUEL LEYTON,7530498,0.8,40,KAT PC,PE251113C0,11/13/2025,11/08/26,-,E2,CONFORME ,V4,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
46,11/14/2025,I,OVASQUEZC,Kempes C,7530498,0.8,40,KAT PC,PE251113C0,11/14/2025,11/09/26,-,E2,CONFORME ,V4,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
46,11/14/2025,I,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251114B0,11/14/2025,11/09/26,-,E2,CONFORME ,V5,CONFORME,,
46,11/14/2025,I,OVASQUEZC,Kempes C,7530498,0.8,40,KAT PC,PE251114C0,11/14/2025,11/09/26,-,E2,CONFORME ,V4,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
46,11/14/2025,III,EvillegasL,YURI,7530497,0.8,35,KAT,PE251114B0,11/14/2025,11/09/26,-,E2,CONFORME ,V5,CONFORME,,
46,11/14/2025,III,EvillegasL,YURI,7530498,0.8,40,KAT PC,PE251114C0,11/14/2025,11/09/26,-,E2,CONFORME ,V4,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
46,11/15/2025,I,OVASQUEZC,Kempes C,7530846,0.8,40,KAT,PE251115A0,11/15/2025,11/10/26,-,E2,CONFORME ,V2,CONFORME,,
46,11/15/2025,I,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251115B0,11/15/2025,11/10/26,-,E2,CONFORME ,V5,CONFORME,,
46,11/15/2025,I,OVASQUEZC,Kempes C,7530498,0.8,40,KAT PC,PE251115C0,11/15/2025,11/10/26,-,E2,CONFORME ,V4,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
46,11/15/2025,III,APACHAMANGOL,FALSE,7530846,0.8,40,KAT,PE251115A0,11/15/2025,11/10/26,-,E2,CONFORME ,V2,CONFORME,,
46,11/15/2025,III,APACHAMANGOL,FALSE,7530497,0.8,35,KAT,PE251115B0,11/15/2025,11/10/26,-,E2,CONFORME ,V5,CONFORME,,
46,11/15/2025,III,APACHAMANGOL,FALSE,7530498,0.8,40,KAT PC,PE251115C0,11/15/2025,11/10/26,-,E2,CONFORME ,V4,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
46,11/16/2025,I,EvillegasL,YURI,7530846,0.8,40,KAT,PE251116A0,11/16/2025,11/11/26,-,E2,CONFORME ,V2,CONFORME,,
46,11/16/2025,I,EvillegasL,YURI,7530497,0.8,35,KAT,PE251116B0,11/16/2025,11/11/26,-,E2,CONFORME ,V5,CONFORME,,
46,11/16/2025,I,EvillegasL,YURI,7530498,0.8,40,KAT PC,PE251116C0,11/16/2025,11/11/26,-,E2,CONFORME ,V4,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
46,11/16/2025,III,DAGUIRREG,MIGUEL LEYTON,7530846,0.8,40,KAT,PE251116A0,11/16/2025,11/11/26,-,E2,CONFORME ,V2,CONFORME,,
46,11/16/2025,III,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE251116B0,11/16/2025,11/11/26,-,E2,CONFORME ,V5,CONFORME,,
46,11/16/2025,III,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE251116C0,11/16/2025,11/11/26,-,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
47,11/17/2025,I,EvillegasL,YURI,7530846,0.8,40,KAT,PE251117A0,11/17/2025,11/12/26,-,E2,CONFORME ,V2,CONFORME,,
47,11/17/2025,I,EvillegasL,YURI,7530497,0.8,35,KAT,PE251117B0,11/17/2025,11/12/26,-,E2,CONFORME ,V5,CONFORME,,
47,11/17/2025,I,EvillegasL,YURI,7530497,0.8,35,KAT,PE251117C0,11/17/2025,11/12/26,-,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
47,11/17/2025,II,DAGUIRREG,MIGUEL LEYTON,7530846,0.8,40,KAT,PE251117A0,11/17/2025,11/12/26,-,E2,CONFORME ,V2,CONFORME,,
47,11/17/2025,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE251117B0,11/17/2025,11/12/26,-,E2,CONFORME ,V5,CONFORME,,
47,11/17/2025,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE251117C0,11/17/2025,11/12/26,-,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
47,11/17/2025,III,OVASQUEZC,Kempes C,7530846,0.8,40,KAT,PE251117A0,11/17/2025,11/12/26,-,E2,CONFORME ,V2,CONFORME,,
47,11/17/2025,III,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251117B0,11/17/2025,11/12/26,-,E2,CONFORME ,V5,CONFORME,,
47,11/17/2025,III,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251117C0,11/17/2025,11/12/26,-,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
47,11/18/2025,I,EvillegasL,YURI,7530846,0.8,40,KAT,PE251118A0,11/18/2025,11/13/2026,-,E2,CONFORME ,V2,CONFORME,,
47,11/18/2025,I,EvillegasL,YURI,7530497,0.8,35,KAT,PE251118C0,11/18/2025,11/13/2026,-,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
47,11/18/2025,II,DAGUIRREG,MIGUEL LEYTON,7530846,0.8,40,KAT,PE251118A0,11/18/2025,11/13/2026,-,E2,CONFORME ,V2,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
47,11/18/2025,III,OVASQUEZC,Kempes C,7530846,0.8,40,KAT,PE251118A0,11/18/2025,11/13/2026,-,E2,CONFORME ,V2,CONFORME,,
47,11/18/2025,III,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251118B0,11/18/2025,11/13/2026,-,E2,CONFORME ,V5,CONFORME,,
47,11/18/2025,III,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251118C0,11/18/2025,11/13/2026,-,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
47,11/19/2025,I,EvillegasL,YURI,7530846,0.8,40,KAT,PE251119A0,11/19/2025,11/14/2026,-,E2,CONFORME ,V2,CONFORME,,
47,11/19/2025,I,EvillegasL,YURI,7530497,0.8,35,KAT,PE251119B0,11/19/2025,11/14/2026,-,E2,CONFORME ,V5,CONFORME,,
47,11/19/2025,I,EvillegasL,YURI,7530497,0.8,35,KAT,PE251119C0,11/19/2025,11/14/2026,-,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
47,11/19/2025,II,DAGUIRREG,MIGUEL LEYTON,7530846,0.8,40,KAT,PE251119A0,11/19/2025,11/14/2026,-,E2,CONFORME ,V2,CONFORME,,
47,11/19/2025,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE251119B0,11/19/2025,11/14/2026,-,E2,CONFORME ,V5,CONFORME,,
47,11/19/2025,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE251119C0,11/19/2025,11/14/2026,-,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
47,11/19/2025,III,OVASQUEZC,Kempes C,7530846,0.8,40,KAT,PE251119A0,11/19/2025,11/14/2026,-,E2,CONFORME ,V2,CONFORME,,
47,11/19/2025,II,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251119B0,11/19/2025,11/14/2026,-,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
47,11/19/2025,III,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE251119C0,11/19/2025,11/14/2026,-,E2,CONFORME ,V5,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
47,11/19/2025,I,EvillegasL,YURI,7530498,0.8,40,KAT PC,PE251119A0,11/19/2025,11/14/2026,-,E2,CONFORME ,V4,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
47,11/20/2025,I,EvillegasL,YURI,7530498,0.8,40,KAT PC,PE251120A0,11/20/2025,11/15/2026,-,E2,CONFORME ,V4,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
47,11/20/2025,II,DAGUIRREG,MIGUEL LEYTON,7530498,0.8,40,KAT PC,PE251120A0,11/20/2025,11/15/2026,-,E2,CONFORME ,V4,CONFORME,,
47,11/20/2025,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE251120B0,11/20/2025,11/15/2026,-,E2,CONFORME ,V5,CONFORME,,
47,11/20/2025,II,DAGUIRREG,MIGUEL LEYTON,7549044,0.8,35,CLA,PE251120C0,11/20/2025,11/15/2026,EXT,E2,CONFORME ,V4,CONFORME,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
