IdRegistro,NroParticulas,Peso,TiempoHundimiento,PctFlotabilidad,PctHundimiento
REG-0014270,85.0,15.0,87.0,0.28,99.72
REG-0014271,88.0,15.0,80.0,0.3,99.7
REG-0014272,200.0,15.0,120.0,0.85,99.15
REG-0014273,100.0,15.0,120.0,0.23,99.77
REG-0014274,88.0,15.0,120.0,0.3,99.7
REG-0014275,140.0,15.0,98.0,0.52,99.48
REG-0014276,100.0,15.0,68.0,0.27,99.73
REG-0014277,200.0,15.0,120.0,0.67,99.33
REG-0014278,74.0,15.0,120.0,0.27,99.73
REG-0014279,50.0,15.0,34.0,0.18,99.82
REG-0014280,130.0,15.0,120.0,0.47,99.53
REG-0014281,50.0,15.0,70.0,0.17,99.83
REG-0014282,100.0,15.0,100.0,0.33,99.67
REG-0014283,80.0,15.0,100.0,0.21,99.79
REG-0014284,120.0,15.0,100.0,0.3,99.7
REG-0014285,100.0,15.0,100.0,0.24,99.76
REG-0014286,110.0,15.0,80.0,0.25,99.75
REG-0014287,200.0,15.0,120.0,0.62,99.38
REG-0014288,50.0,15.0,60.0,0.13,99.87
REG-0014289,45.0,15.0,55.0,0.12,99.88
REG-0014290,55.0,15.0,70.0,0.14,99.86
REG-0014291,85.0,15.0,100.0,0.22,99.78
REG-0014292,55.0,15.0,90.0,0.14,99.86
REG-0014293,40.0,15.0,54.0,0.13,99.87
REG-0014294,54.0,15.0,60.0,0.17,99.84
REG-0014295,100.0,15.0,82.0,0.3,99.7
REG-0014296,50.0,15.0,66.0,0.13,99.87
REG-0014297,10.0,15.0,30.0,0.03,99.97
REG-0014298,20.0,15.0,74.0,0.07,99.93
REG-0014299,100.0,15.0,84.0,0.37,99.63
REG-0014300,30.0,15.0,70.0,0.1,99.9
REG-0014301,150.0,15.0,80.0,0.5,99.5
REG-0014302,180.0,15.0,90.0,0.58,99.42
REG-0014303,130.0,15.0,85.0,0.41,99.59
REG-0014304,85.0,15.0,65.0,0.26,99.74
REG-0014305,90.0,15.0,110.0,0.29,99.71
REG-0014306,86.0,15.0,72.0,0.25,99.75
REG-0014307,60.0,15.0,52.0,0.21,99.79
REG-0014308,80.0,15.0,34.0,0.28,99.72
REG-0014309,50.0,15.0,48.0,0.12,99.88
REG-0014310,60.0,15.0,80.0,0.12,99.88
REG-0014311,72.0,15.0,78.0,0.21,99.79
REG-0014312,80.0,15.0,98.0,0.19,99.81
REG-0014313,70.0,15.0,86.0,0.14,99.86
REG-0014314,50.0,15.0,84.0,0.15,99.85
REG-0014315,70.0,15.0,96.0,0.14,99.86
REG-0014316,80.0,15.0,70.0,0.23,99.77
REG-0014317,78.0,15.0,100.0,0.22,99.78
REG-0014318,88.0,15.0,100.0,0.29,99.71
REG-0014319,175.0,15.0,100.0,0.44,99.56
REG-0014320,80.0,15.0,100.0,0.29,99.71
REG-0014321,88.0,15.0,100.0,0.27,99.73
REG-0014322,80.0,15.0,120.0,0.27,99.73
REG-0014323,80.0,15.0,75.0,0.26,99.74
REG-0014324,95.0,15.0,80.0,0.25,99.75
REG-0014325,100.0,15.0,100.0,0.32,99.68
REG-0014326,100.0,15.0,70.0,0.29,99.71
REG-0014327,150.0,15.0,98.0,0.39,99.61
REG-0014328,80.0,15.0,86.0,0.26,99.74
REG-0014329,80.0,15.0,94.0,0.25,99.75
REG-0014330,90.0,15.0,110.0,0.31,99.69
REG-0014331,250.0,15.0,100.0,0.47,99.53
REG-0014332,32.0,15.0,28.0,0.1,99.9
REG-0014333,200.0,15.0,120.0,0.4,99.6
REG-0014334,70.0,15.0,72.0,0.26,99.74
REG-0014335,150.0,15.0,86.0,0.31,99.69
REG-0014336,80.0,15.0,78.0,0.27,99.73
REG-0014337,180.0,15.0,120.0,0.48,99.52
REG-0014338,76.0,15.0,99.0,0.27,99.73
REG-0014339,180.0,15.0,89.0,0.44,99.56
REG-0014340,80.0,15.0,94.0,0.24,99.76
REG-0014341,75.0,15.0,70.0,0.2,99.8
REG-0014342,78.0,15.0,70.0,0.2,99.81
REG-0014343,80.0,15.0,78.0,0.21,99.79
REG-0014344,42.0,15.0,89.0,0.11,99.9
REG-0014345,30.0,15.0,94.0,0.09,99.91
REG-0014346,100.0,15.0,100.0,0.27,99.73
REG-0014347,75.0,15.0,78.0,0.21,99.79
REG-0014348,100.0,15.0,100.0,0.27,99.73
REG-0014349,110.0,15.0,100.0,0.28,99.73
REG-0014350,120.0,15.0,100.0,0.32,99.68
REG-0014351,110.0,15.0,78.0,0.28,99.73
REG-0014352,100.0,15.0,90.0,0.26,99.74
REG-0014353,50.0,15.0,30.0,0.17,99.83
REG-0014354,45.0,15.0,48.0,0.16,99.84
REG-0014355,56.0,15.0,42.0,0.2,99.8
REG-0014356,86.0,15.0,58.0,0.22,99.78
REG-0014357,64.0,15.0,72.0,0.25,99.75
REG-0014358,64.0,15.0,32.0,0.14,99.86
REG-0014359,56.0,15.0,58.0,0.18,99.82
REG-0014360,80.0,15.0,48.0,0.29,99.71
REG-0014361,54.0,15.0,62.0,0.2,99.8
REG-0014362,35.0,15.0,36.0,0.1,99.9
REG-0014363,30.0,15.0,32.0,0.11,99.89
REG-0014364,60.0,15.0,62.0,0.2,99.8
REG-0014365,80.0,15.0,76.0,0.27,99.73
REG-0014366,100.0,15.0,100.0,0.25,99.75
REG-0014367,80.0,15.0,100.0,0.21,99.79
REG-0014368,30.0,15.0,70.0,0.08,99.92
REG-0014369,100.0,15.0,80.0,0.25,99.75
REG-0014370,100.0,15.0,100.0,0.27,99.73
REG-0014371,105.0,15.0,80.0,0.24,99.76
REG-0014372,88.0,15.0,100.0,0.21,99.79
REG-0014373,75.0,15.0,88.0,0.22,99.78
REG-0014374,75.0,15.0,70.0,0.25,99.75
REG-0014375,110.0,15.0,100.0,0.37,99.63
REG-0014376,100.0,15.0,100.0,0.4,99.6
REG-0014377,88.0,15.0,100.0,0.22,99.78
REG-0014378,100.0,15.0,100.0,0.37,99.63
REG-0014379,50.0,15.0,42.0,0.11,99.89
REG-0014380,45.0,15.0,38.0,0.16,99.84
REG-0014381,120.0,15.0,72.0,0.28,99.72
REG-0014382,32.0,15.0,56.0,0.13,99.87
REG-0014383,120.0,15.0,94.0,0.26,99.74
REG-0014384,120.0,15.0,86.0,0.34,99.66
REG-0014385,120.0,15.0,98.0,0.27,99.73
REG-0014386,90.0,15.0,54.0,0.17,99.83
REG-0014387,120.0,15.0,96.0,0.21,99.79
REG-0014388,80.0,15.0,38.0,0.25,99.75
REG-0014389,180.0,15.0,98.0,0.34,99.66
REG-0014390,100.0,15.0,69.0,0.33,99.67
REG-0014391,80.0,15.0,70.0,0.21,99.79
REG-0014392,120.0,15.0,68.0,0.29,99.71
REG-0014393,38.0,15.0,60.0,0.11,99.89
REG-0014394,50.0,15.0,78.0,0.13,99.87
REG-0014395,100.0,15.0,100.0,0.33,99.67
REG-0014396,88.0,15.0,75.0,0.32,99.68
REG-0014397,78.0,15.0,68.0,0.26,99.74
REG-0014398,80.0,15.0,60.0,0.28,99.72
REG-0014399,28.0,15.0,42.0,0.09,99.91
REG-0014400,100.0,15.0,68.0,0.38,99.63
REG-0014401,88.0,15.0,78.0,0.29,99.71
REG-0014402,98.0,15.0,80.0,0.36,99.64
REG-0014403,100.0,15.0,32.0,0.19,99.81
REG-0014404,30.0,15.0,28.0,0.11,99.89
REG-0014405,20.0,15.0,20.0,0.07,99.93
REG-0014406,50.0,15.0,32.0,0.15,99.85
REG-0014407,130.0,15.0,98.0,0.34,99.66
REG-0014408,20.0,15.0,25.0,0.07,99.93
REG-0014409,25.0,15.0,54.0,0.09,99.91
REG-0014410,250.0,15.0,120.0,0.46,99.54
REG-0014411,30.0,15.0,34.0,0.07,99.93
REG-0014412,30.0,15.0,25.0,0.11,99.89
REG-0014413,30.0,15.0,20.0,0.08,99.92
REG-0014414,15.0,15.0,75.0,0.04,99.96
REG-0014415,20.0,15.0,70.0,0.04,99.96
REG-0014416,15.0,15.0,45.0,0.05,99.95
REG-0014417,70.0,15.0,70.0,0.16,99.84
REG-0014418,34.0,15.0,65.0,0.11,99.89
REG-0014419,110.0,15.0,100.0,0.22,99.78
REG-0014420,70.0,15.0,100.0,0.23,99.77
REG-0014421,200.0,15.0,100.0,0.33,99.67
REG-0014422,100.0,15.0,100.0,0.17,99.83
REG-0014423,100.0,15.0,100.0,0.29,99.71
REG-0014424,210.0,15.0,100.0,0.42,99.58
REG-0014425,200.0,15.0,120.0,0.47,99.53
REG-0014426,210.0,15.0,120.0,0.5,99.5
REG-0014427,110.0,15.0,120.0,0.28,99.72
REG-0014428,30.0,15.0,45.0,0.08,99.93
REG-0014429,40.0,15.0,38.0,0.15,99.85
REG-0014430,100.0,15.0,45.0,0.21,99.79
REG-0014431,150.0,15.0,86.0,0.42,99.58
REG-0014432,10.0,15.0,24.0,0.04,99.96
REG-0014433,50.0,15.0,30.0,0.17,99.83
REG-0014434,350.0,15.0,120.0,0.64,99.36
REG-0014435,25.0,15.0,54.0,0.08,99.92
REG-0014436,50.0,15.0,32.0,0.12,99.88
REG-0014437,35.0,15.0,28.0,0.14,99.86
REG-0014438,50.0,15.0,30.0,0.13,99.87
REG-0014439,54.0,15.0,70.0,0.16,99.84
REG-0014440,50.0,15.0,70.0,0.2,99.8
REG-0014441,58.0,15.0,80.0,0.24,99.76
REG-0014442,55.0,15.0,78.0,0.22,99.78
REG-0014443,60.0,15.0,89.0,0.22,99.78
REG-0014444,30.0,15.0,75.0,0.13,99.88
REG-0014445,25.0,15.0,80.0,0.1,99.9
REG-0014446,100.0,15.0,100.0,0.27,99.73
REG-0014447,110.0,15.0,100.0,0.31,99.69
REG-0014448,65.0,15.0,88.0,0.2,99.8
REG-0014449,100.0,15.0,70.0,0.33,99.67
REG-0014450,90.0,15.0,76.0,0.27,99.73
REG-0014451,110.0,15.0,100.0,0.28,99.72
REG-0014452,100.0,15.0,100.0,0.29,99.71
REG-0014453,110.0,15.0,95.0,0.26,99.74
REG-0014454,130.0,15.0,100.0,0.33,99.68
REG-0014455,150.0,15.0,105.0,0.3,99.7
REG-0014456,100.0,15.0,90.0,0.29,99.71
REG-0014457,100.0,15.0,100.0,0.23,99.77
REG-0014458,130.0,15.0,95.0,0.33,99.67
REG-0014459,130.0,15.0,99.0,0.39,99.61
REG-0014460,180.0,15.0,85.0,0.46,99.54
REG-0014461,150.0,15.0,95.0,0.44,99.56
REG-0014462,100.0,15.0,100.0,0.25,99.75
REG-0014463,110.0,15.0,100.0,0.32,99.68
REG-0014464,120.0,15.0,100.0,0.31,99.69
REG-0014465,120.0,15.0,100.0,0.31,99.69
REG-0014466,100.0,15.0,100.0,0.29,99.71
REG-0014467,110.0,15.0,100.0,0.32,99.68
REG-0014468,100.0,15.0,100.0,0.29,99.71
REG-0014469,110.0,15.0,120.0,0.31,99.69
REG-0014470,100.0,15.0,120.0,0.26,99.74
REG-0014471,100.0,15.0,120.0,0.3,99.7
REG-0014472,80.0,15.0,100.0,0.19,99.81
REG-0014473,75.0,15.0,100.0,0.23,99.77
REG-0014474,100.0,15.0,120.0,0.41,99.59
REG-0014475,100.0,15.0,110.0,0.31,99.69
REG-0014476,100.0,15.0,120.0,0.29,99.71
REG-0014477,110.0,15.0,120.0,0.32,99.68
REG-0014478,120.0,15.0,90.0,0.38,99.62
REG-0014479,50.0,15.0,65.0,0.15,99.85
REG-0014480,110.0,15.0,120.0,0.32,99.68
REG-0014481,90.0,15.0,70.0,0.23,99.77
REG-0014482,70.0,15.0,69.0,0.19,99.81
REG-0014483,85.0,15.0,70.0,0.26,99.74
REG-0014484,170.0,15.0,110.0,0.39,99.61
REG-0014485,110.0,15.0,90.0,0.34,99.66
REG-0014486,90.0,15.0,100.0,0.24,99.76
REG-0014487,100.0,15.0,100.0,0.31,99.69
REG-0014488,100.0,15.0,100.0,0.27,99.73
REG-0014489,80.0,15.0,80.0,0.24,99.76
REG-0014490,90.0,15.0,90.0,0.26,99.74
REG-0014491,80.0,15.0,90.0,0.2,99.8
REG-0014492,20.0,15.0,30.0,0.05,99.95
REG-0014493,15.0,15.0,25.0,0.04,99.96
REG-0014494,10.0,15.0,20.0,0.02,99.98
REG-0014495,50.0,15.0,65.0,0.13,99.87
REG-0014496,85.0,15.0,70.0,0.18,99.82
REG-0014497,220.0,15.0,100.0,0.51,99.49
REG-0014498,35.0,15.0,45.0,0.11,99.9
REG-0014499,45.0,15.0,50.0,0.1,99.9
REG-0014500,50.0,15.0,55.0,0.14,99.86
REG-0014501,160.0,15.0,100.0,0.36,99.64
REG-0014502,90.0,15.0,45.0,0.24,99.76
REG-0014503,130.0,15.0,100.0,0.37,99.63
REG-0014504,100.0,15.0,100.0,0.29,99.71
REG-0014505,50.0,15.0,78.0,0.18,99.82
REG-0014506,60.0,15.0,78.0,0.17,99.83
REG-0014507,50.0,15.0,85.0,0.14,99.86
REG-0014508,80.0,15.0,65.0,0.23,99.77
REG-0014509,70.0,15.0,78.0,0.19,99.81
REG-0014510,80.0,15.0,70.0,0.23,99.77
REG-0014511,75.0,15.0,78.0,0.21,99.79
REG-0014512,85.0,15.0,80.0,0.25,99.75
REG-0014513,65.0,15.0,50.0,0.16,99.84
REG-0014514,95.0,15.0,75.0,0.27,99.73
REG-0014515,60.0,15.0,64.0,0.17,99.83
REG-0014516,35.0,15.0,50.0,0.1,99.9
REG-0014517,45.0,15.0,55.0,0.12,99.88
REG-0014518,45.0,15.0,60.0,0.11,99.89
REG-0014519,100.0,15.0,90.0,0.29,99.71
REG-0014520,35.0,15.0,45.0,0.11,99.9
REG-0014521,55.0,15.0,55.0,0.12,99.88
REG-0014522,55.0,15.0,58.0,0.19,99.81
REG-0014523,35.0,15.0,46.0,0.08,99.92
REG-0014524,60.0,15.0,52.0,0.2,99.8
REG-0014525,30.0,15.0,42.0,0.07,99.93
REG-0014526,75.0,15.0,60.0,0.25,99.75
REG-0014527,20.0,15.0,45.0,0.05,99.95
REG-0014528,38.0,15.0,50.0,0.13,99.87
REG-0014529,88.0,15.0,75.0,0.25,99.75
REG-0014530,75.0,15.0,54.0,0.22,99.78
REG-0014531,98.0,15.0,68.0,0.3,99.7
REG-0014532,78.0,15.0,87.0,0.26,99.74
REG-0014533,80.0,15.0,54.0,0.3,99.7
REG-0014534,150.0,15.0,98.0,0.48,99.52
REG-0014535,60.0,15.0,32.0,0.15,99.85
REG-0014536,140.0,15.0,86.0,0.44,99.56
REG-0014537,60.0,15.0,54.0,0.15,99.85
REG-0014538,80.0,15.0,66.0,0.28,99.72
REG-0014539,120.0,15.0,99.0,0.34,99.66
REG-0014540,120.0,15.0,94.0,0.38,99.62
REG-0014541,60.0,15.0,32.0,0.19,99.81
REG-0014542,90.0,15.0,90.0,0.28,99.72
REG-0014543,60.0,15.0,25.0,0.16,99.84
REG-0014544,95.0,15.0,68.0,0.28,99.72
REG-0014545,80.0,15.0,45.0,0.22,99.78
REG-0014546,100.0,15.0,80.0,0.3,99.7
REG-0014547,100.0,15.0,90.0,0.3,99.7
REG-0014548,70.0,15.0,60.0,0.2,99.8
REG-0014549,95.0,15.0,90.0,0.32,99.68
REG-0014550,50.0,15.0,67.0,0.1,99.9
REG-0014551,64.0,15.0,50.0,0.18,99.82
REG-0014552,64.0,15.0,90.0,0.19,99.81
REG-0014553,60.0,15.0,60.0,0.24,99.76
REG-0014554,78.0,15.0,90.0,0.22,99.78
REG-0014555,70.0,15.0,64.0,0.2,99.8
REG-0014556,75.0,15.0,67.0,0.15,99.85
REG-0014557,80.0,15.0,50.0,0.28,99.72
REG-0014558,70.0,15.0,78.0,0.28,99.72
REG-0014559,40.0,15.0,70.0,0.15,99.85
REG-0014560,50.0,15.0,90.0,0.12,99.88
REG-0014561,60.0,15.0,120.0,0.23,99.77
REG-0014562,54.0,15.0,96.0,0.2,99.8
REG-0014563,96.0,15.0,25.0,0.24,99.76
REG-0014564,36.0,15.0,28.0,0.12,99.88
REG-0014565,60.0,15.0,90.0,0.13,99.88
REG-0014566,70.0,15.0,86.0,0.22,99.78
REG-0014567,54.0,15.0,32.0,0.14,99.86
REG-0014568,66.0,15.0,45.0,0.24,99.76
REG-0014569,68.0,15.0,88.0,0.19,99.81
REG-0014570,91.0,15.0,69.0,0.28,99.72
REG-0014571,115.0,15.0,120.0,0.38,99.62
REG-0014572,125.0,15.0,120.0,0.42,99.58
REG-0014573,95.0,15.0,120.0,0.33,99.67
REG-0014574,100.0,15.0,69.0,0.28,99.72
REG-0014575,124.0,15.0,120.0,0.41,99.59
REG-0014576,20.0,15.0,43.0,0.06,99.94
REG-0014577,50.0,15.0,50.0,0.16,99.84
REG-0014578,70.0,15.0,120.0,0.28,99.72
REG-0014579,100.0,15.0,120.0,0.33,99.67
REG-0014580,70.0,15.0,100.0,0.23,99.77
REG-0014581,100.0,15.0,100.0,0.39,99.61
REG-0014582,75.0,15.0,100.0,0.25,99.75
REG-0014583,50.0,15.0,75.0,0.17,99.83
REG-0014584,183.0,15.0,120.0,0.5,99.5
REG-0014585,98.0,15.0,106.0,0.33,99.67
REG-0014586,88.0,15.0,100.0,0.3,99.7
REG-0014587,127.0,15.0,120.0,0.33,99.67
REG-0014588,125.0,15.0,120.0,0.43,99.57
REG-0014589,182.0,15.0,120.0,0.49,99.51
REG-0014590,126.0,15.0,120.0,0.45,99.55
REG-0014591,162.0,15.0,120.0,0.41,99.59
REG-0014592,250.0,15.0,120.0,0.79,99.21
REG-0014593,90.0,15.0,98.0,0.29,99.71
REG-0014594,100.0,15.0,105.0,0.3,99.7
REG-0014595,88.0,15.0,120.0,0.28,99.72
REG-0014596,64.0,15.0,72.0,0.2,99.8
REG-0014597,81.0,15.0,72.0,0.26,99.74
REG-0014598,91.0,15.0,120.0,0.27,99.73
REG-0014599,82.0,15.0,76.0,0.25,99.75
REG-0014600,70.0,15.0,70.0,0.18,99.82
REG-0014601,90.0,15.0,120.0,0.3,99.7
REG-0014602,150.0,15.0,120.0,0.53,99.47
REG-0014603,100.0,15.0,100.0,0.31,99.69
REG-0014604,100.0,15.0,120.0,0.28,99.72
REG-0014605,150.0,15.0,120.0,0.41,99.59
REG-0014606,100.0,15.0,120.0,0.32,99.68
REG-0014607,110.0,15.0,120.0,0.31,99.69
REG-0014608,80.0,15.0,100.0,0.25,99.75
REG-0014609,25.0,15.0,20.0,0.08,99.92
REG-0014610,44.0,15.0,54.0,0.19,99.81
REG-0014611,30.0,15.0,25.0,0.1,99.9
REG-0014612,45.0,15.0,30.0,0.16,99.84
REG-0014613,50.0,15.0,40.0,0.17,99.83
REG-0014614,15.0,15.0,20.0,0.05,99.96
REG-0014615,30.0,15.0,25.0,0.09,99.91
REG-0014616,90.0,15.0,120.0,0.3,99.7
REG-0014617,125.0,15.0,120.0,0.42,99.58
REG-0014618,88.0,15.0,120.0,0.3,99.7
REG-0014619,79.0,15.0,120.0,0.25,99.75
REG-0014620,20.0,15.0,60.0,0.06,99.94
REG-0014621,81.0,15.0,91.0,0.24,99.76
REG-0014622,102.0,15.0,73.0,0.31,99.69
REG-0014623,67.0,15.0,61.0,0.21,99.79
REG-0014624,126.0,15.0,120.0,0.41,99.59
REG-0014625,100.0,15.0,61.0,0.3,99.7
REG-0014626,20.0,15.0,100.0,0.06,99.94
REG-0014627,25.0,15.0,100.0,0.08,99.92
REG-0014628,20.0,15.0,120.0,0.06,99.94
REG-0014629,50.0,15.0,100.0,0.13,99.87
REG-0014630,120.0,15.0,100.0,0.34,99.66
REG-0014631,80.0,15.0,100.0,0.21,99.79
REG-0014632,110.0,15.0,120.0,0.3,99.7
REG-0014633,78.0,15.0,100.0,0.28,99.72
REG-0014634,128.0,15.0,120.0,0.39,99.61
REG-0014635,125.0,15.0,120.0,0.47,99.53
REG-0014636,48.0,15.0,120.0,0.15,99.85
REG-0014637,151.0,15.0,120.0,0.5,99.5
REG-0014638,96.0,15.0,120.0,0.28,99.72
REG-0014639,106.0,15.0,120.0,0.39,99.61
REG-0014640,112.0,15.0,120.0,0.34,99.66
REG-0014641,108.0,15.0,120.0,0.34,99.66
REG-0014642,76.0,15.0,120.0,0.23,99.77
REG-0014643,184.0,15.0,120.0,0.6,99.4
REG-0014644,58.0,15.0,120.0,0.18,99.82
REG-0014645,159.0,15.0,120.0,0.43,99.57
REG-0014646,144.0,15.0,120.0,0.47,99.53
REG-0014647,194.0,15.0,120.0,0.69,99.31
REG-0014648,42.0,15.0,120.0,0.14,99.86
REG-0014649,90.0,15.0,120.0,0.28,99.72
REG-0014650,100.0,15.0,90.0,0.3,99.7
REG-0014651,110.0,15.0,105.0,0.34,99.66
REG-0014652,61.0,15.0,75.0,0.2,99.8
REG-0014653,98.0,15.0,120.0,0.31,99.69
REG-0014654,55.0,15.0,48.0,0.16,99.84
REG-0014655,36.0,15.0,59.0,0.11,99.89
REG-0014656,35.0,15.0,43.0,0.13,99.87
REG-0014657,69.0,15.0,61.0,0.26,99.74
REG-0014658,67.0,15.0,67.0,0.2,99.8
REG-0014659,32.0,15.0,43.0,0.11,99.89
REG-0014660,98.0,15.0,120.0,0.3,99.7
REG-0014661,22.0,15.0,120.0,0.07,99.93
REG-0014662,122.0,15.0,120.0,0.42,99.58
REG-0014663,28.0,15.0,120.0,0.1,99.9
REG-0014664,106.0,15.0,120.0,0.33,99.67
REG-0014665,34.0,15.0,120.0,0.1,99.9
REG-0014666,87.0,15.0,120.0,0.28,99.72
REG-0014667,114.0,15.0,120.0,0.4,99.6
REG-0014668,71.0,15.0,120.0,0.24,99.76
REG-0014669,88.0,15.0,120.0,0.3,99.7
REG-0014670,144.0,15.0,120.0,0.42,99.58
REG-0014671,59.0,15.0,120.0,0.19,99.81
REG-0014672,20.0,15.0,120.0,0.06,99.94
REG-0014673,25.0,15.0,120.0,0.07,99.93
REG-0014674,200.0,15.0,120.0,0.55,99.45
REG-0014675,100.0,15.0,120.0,0.3,99.7
REG-0014676,150.0,15.0,120.0,0.45,99.55
REG-0014677,100.0,15.0,120.0,0.35,99.65
REG-0014678,100.0,15.0,120.0,0.29,99.71
REG-0014679,110.0,15.0,120.0,0.29,99.71
REG-0014680,100.0,15.0,120.0,0.27,99.73
REG-0014681,110.0,15.0,120.0,0.31,99.69
REG-0014682,150.0,15.0,120.0,0.4,99.6
REG-0014683,100.0,15.0,120.0,0.29,99.71
REG-0014684,72.0,15.0,120.0,0.24,99.76
REG-0014685,115.0,15.0,120.0,0.47,99.53
REG-0014686,96.0,15.0,120.0,0.36,99.64
REG-0014687,120.0,15.0,120.0,0.47,99.53
REG-0014688,131.0,15.0,120.0,0.4,99.6
REG-0014689,35.0,15.0,91.0,0.11,99.89
REG-0014690,57.0,15.0,84.0,0.19,99.81
REG-0014691,125.0,15.0,105.0,0.42,99.58
REG-0014692,135.0,15.0,120.0,0.42,99.58
REG-0014693,70.0,15.0,88.0,0.23,99.77
REG-0014694,132.0,15.0,120.0,0.47,99.53
REG-0014695,120.0,15.0,120.0,0.39,99.61
REG-0014696,70.0,15.0,120.0,0.21,99.79
REG-0014697,61.0,15.0,120.0,0.17,99.83
REG-0014698,80.0,15.0,120.0,0.3,99.7
REG-0014699,78.0,15.0,120.0,0.3,99.7
REG-0014700,110.0,15.0,120.0,0.28,99.72
REG-0014701,65.0,15.0,120.0,0.2,99.8
REG-0014702,134.0,15.0,120.0,0.36,99.64
REG-0014703,100.0,15.0,120.0,0.32,99.68
REG-0014704,150.0,15.0,120.0,0.38,99.62
REG-0014705,100.0,15.0,120.0,0.31,99.69
REG-0014706,45.0,15.0,50.0,0.12,99.88
REG-0014707,40.0,15.0,55.0,0.13,99.87
REG-0014708,35.0,15.0,50.0,0.1,99.9
REG-0014709,48.0,15.0,52.0,0.16,99.84
REG-0014710,115.0,15.0,60.0,0.39,99.61
REG-0014711,200.0,15.0,120.0,0.59,99.41
REG-0014712,40.0,15.0,51.0,0.13,99.87
REG-0014713,288.0,15.0,120.0,0.64,99.36
REG-0014714,45.0,15.0,100.0,0.12,99.88
REG-0014715,64.0,15.0,88.0,0.16,99.84
REG-0014716,30.0,15.0,100.0,0.07,99.93
REG-0014717,28.0,15.0,100.0,0.08,99.92
REG-0014718,25.0,15.0,100.0,0.07,99.93
REG-0014719,25.0,15.0,120.0,0.07,99.93
REG-0014720,20.0,15.0,120.0,0.06,99.94
REG-0014721,28.0,15.0,120.0,0.09,99.91
REG-0014722,38.0,15.0,120.0,0.1,99.9
REG-0014723,40.0,15.0,120.0,0.11,99.89
REG-0014724,25.0,15.0,120.0,0.07,99.93
REG-0014725,70.0,15.0,120.0,0.19,99.81
REG-0014726,45.0,15.0,120.0,0.12,99.88
REG-0014727,40.0,15.0,120.0,0.1,99.9
REG-0014728,20.0,15.0,15.0,0.05,99.95
REG-0014729,25.0,15.0,20.0,0.08,99.92
REG-0014730,15.0,15.0,25.0,0.05,99.95
REG-0014731,25.0,15.0,28.0,0.06,99.94
REG-0014732,35.0,15.0,30.0,0.11,99.89
REG-0014733,30.0,15.0,45.0,0.09,99.91
REG-0014734,15.0,15.0,30.0,0.05,99.95
REG-0014735,25.0,15.0,45.0,0.08,99.92
REG-0014736,36.0,15.0,42.0,0.11,99.89
REG-0014737,15.0,15.0,30.0,0.05,99.95
REG-0014738,30.0,15.0,40.0,0.1,99.9
REG-0014739,50.0,15.0,80.0,0.19,99.81
REG-0014740,25.0,15.0,30.0,0.09,99.91
REG-0014741,14.0,15.0,25.0,0.05,99.95
REG-0014742,30.0,15.0,60.0,0.1,99.9
REG-0014743,155.0,15.0,120.0,0.52,99.48
REG-0014744,55.0,15.0,88.0,0.18,99.82
REG-0014745,175.0,15.0,120.0,0.5,99.5
REG-0014746,145.0,15.0,120.0,0.42,99.58
REG-0014747,70.0,15.0,40.0,0.18,99.82
REG-0014748,90.0,15.0,120.0,0.33,99.67
REG-0014749,200.0,15.0,120.0,0.58,99.42
REG-0014750,95.0,15.0,70.0,0.29,99.72
REG-0014751,60.0,15.0,55.0,0.17,99.83
REG-0014752,70.0,15.0,60.0,0.24,99.76
REG-0014753,85.0,15.0,85.0,0.26,99.75
REG-0014754,200.0,15.0,120.0,0.58,99.42
REG-0014755,130.0,15.0,90.0,0.45,99.55
REG-0014756,45.0,15.0,100.0,0.13,99.87
REG-0014757,34.0,15.0,100.0,0.12,99.88
REG-0014758,30.0,15.0,100.0,0.09,99.91
REG-0014759,50.0,15.0,100.0,0.13,99.87
REG-0014760,110.0,15.0,120.0,0.4,99.6
REG-0014761,100.0,15.0,120.0,0.29,99.71
REG-0014762,45.0,15.0,100.0,0.14,99.86
REG-0014763,100.0,15.0,120.0,0.24,99.76
REG-0014764,100.0,15.0,120.0,0.27,99.73
REG-0014765,25.0,15.0,100.0,0.07,99.93
REG-0014766,100.0,15.0,120.0,0.31,99.69
REG-0014767,97.0,15.0,120.0,0.32,99.68
REG-0014768,38.0,15.0,88.0,0.11,99.89
REG-0014769,100.0,15.0,100.0,0.28,99.72
REG-0014770,100.0,15.0,120.0,0.34,99.66
REG-0014771,70.0,15.0,54.0,0.21,99.79
REG-0014772,50.0,15.0,50.0,0.18,99.82
REG-0014773,48.0,15.0,62.0,0.17,99.83
REG-0014774,25.0,15.0,110.0,0.08,99.92
REG-0014775,30.0,15.0,98.0,0.11,99.89
REG-0014776,80.0,15.0,110.0,0.23,99.77
REG-0014777,25.0,15.0,72.0,0.05,99.95
REG-0014778,70.0,15.0,120.0,0.25,99.75
REG-0014779,160.0,15.0,120.0,0.45,99.55
REG-0014780,80.0,15.0,120.0,0.2,99.8
REG-0014781,64.0,15.0,120.0,0.2,99.8
REG-0014782,25.0,15.0,74.0,0.07,99.93
REG-0014783,110.0,15.0,120.0,0.35,99.65
REG-0014784,50.0,15.0,72.0,0.18,99.82
REG-0014785,220.0,15.0,120.0,0.64,99.36
