IdRegistro,IdMotivo_Causa,IdDecision,ObservacionPulmon
REG-0023840,,,
REG-0023841,,,
REG-0023842,,,
REG-0023843,,,
REG-0023844,,,
REG-0023845,,,
REG-0023846,,,
REG-0023847,,,
REG-0023848,,,
REG-0023849,,,
REG-0023850,,,
REG-0023851,,,
REG-0023852,,,
REG-0023853,,,Flotabilida 0.16  / Particulas por gramos 2095 / Densidad 1.29 / Proteina alta
REG-0023854,,,Flotabilidad 0.14 / Particulas por gramos 1900 / Nutrientes (colesterol) 0.68 / Densidad 1.28
REG-0023855,,,Flotabilidad 0.13 / Particulas por gramos 2053 / Proteina alta
REG-0023856,,,
REG-0023857,,,
REG-0023858,,,Flotabilidad / Particulas por gramos / Nutrientes (colesterol 63.68 ) / Densidad 1.20
REG-0023859,,,
REG-0023860,,,
REG-0023861,,1.0,HIDROESTABILIDAD MALA
REG-0023862,,1.0,
REG-0023863,,,
REG-0023864,,,
REG-0023865,,,
REG-0023866,,,
REG-0023867,,,Flotabilidad 0.30 / Particulas por gramos 1806 /  Densidad 1.26
REG-0023868,,,
REG-0023869,,,
REG-0023870,,,
REG-0023871,,,
REG-0023872,,,
REG-0023873,,,Flotabilidad 0.48 / Particulas por gramos 2036 /  Densidad 1.26
REG-0023874,,,
REG-0023875,,,
REG-0023876,,,Flotabilidad 0.38/ Particulas por gramos / Nutrientes (colesterol 72.90) / Densidad  1.26
REG-0023877,,,
REG-0023878,,,Flotabilidad 0.28 / Particulas por gramos 2020
REG-0023879,,,
REG-0023880,,,
REG-0023881,,,
REG-0023882,,,
REG-0023883,,,
REG-0023884,,,
REG-0023885,,,
REG-0023886,,,
REG-0023887,,,Flotabilidad 0.22 / Particulas por gramos 2167 / Nutrientes (colesterol) 0.79
REG-0023888,,,Flotabilidad 0.21 / Particulas por gramos 1862 / Nutrientes (colesterol) 0.77
REG-0023889,,,
REG-0023890,,,
REG-0023891,,,
REG-0023892,,,
REG-0023893,,,
REG-0023894,,,
REG-0023895,,,
REG-0023896,,,
REG-0023897,,,Flotabilidad 0.21/ Particulas por gramos 2247 / Nutrientes (colesterol) 86.55
REG-0023898,,,Flotabilidad 0.16 / Particulas por gramos 2157/ Nutrientes (colesterol)  84.86
REG-0023899,,,
REG-0023900,,,
REG-0023901,,,
REG-0023902,,,
REG-0023903,,,
REG-0023904,,,Flotabilidad 0.35 / Particulas por gramos  1890
REG-0023905,,,
REG-0023906,,,
REG-0023907,,,
REG-0023908,,,
REG-0023909,,,Flotabilidad 0.50/ Particulas por gramos 2100 /  Densidad 1.28
REG-0023910,,,
REG-0023911,,,
REG-0023912,,,
REG-0023913,,,
REG-0023914,,,
REG-0023915,,,
REG-0023916,,,
REG-0023917,,,
REG-0023918,,,
REG-0023919,,,
REG-0023920,,,
REG-0023921,,,Flotabilidad 0.17 / Particulas por gramos 2095 /  Densidad 1.29
REG-0023922,,,Flotabilidad 0.29 / Particulas por gramos 2211 /  Densidad 1.29
REG-0023923,,,
REG-0023924,,,
REG-0023925,,,
REG-0023926,,,
REG-0023927,,,
REG-0023928,,,Flotabilidad  0.28/ Particulas por gramos 1890/  Densidad 1.28
REG-0023929,,,
REG-0023930,,,
REG-0023931,,,
REG-0023932,,,
REG-0023933,,,
REG-0023934,,,Flotabilidad 0.25 / Particulas por gramos 1090 /  Densidad 1.28
REG-0023935,,,
REG-0023936,,,
REG-0023937,,,
REG-0023938,,,
REG-0023939,,,
REG-0023940,,,
REG-0023941,,,
REG-0023942,,,
REG-0023943,,,
REG-0023944,,,
REG-0023945,,,
REG-0023946,,,Flotabilidad  0.25 / Particulas por gramos 200
REG-0023947,,,Flotabilidad  0.19 / Particulas por gramos 1895
REG-0023948,,,
REG-0023949,,,
REG-0023950,,,
REG-0023951,,,
REG-0023952,,,
REG-0023953,,,
REG-0023954,,,
REG-0023955,,,
REG-0023956,,,
REG-0023957,,,
REG-0023958,,,
REG-0023959,,,
REG-0023960,,,Flotabilidad 0.28 / Particulas por gramos 1933 /  Densidad 1.28
REG-0023961,,,Flotabilidad 0.36 / Particulas por gramos 1833 /  Densidad 1.26
REG-0023962,,,
REG-0023963,,,
REG-0023964,,,
REG-0023965,,,
REG-0023966,,,
REG-0023967,,,
REG-0023968,,,
REG-0023969,,,
REG-0023970,,,
REG-0023971,,,
REG-0023972,,,Flotabilidad 0.22/ Particulas por gramos 1987
REG-0023973,,,Flotabilidad 0.49 / Particulas por gramos 2187
REG-0023974,,,
REG-0023975,,,
REG-0023976,,,
REG-0023977,,,
REG-0023978,,,
REG-0023979,,,
REG-0023980,,,
REG-0023981,,,
REG-0023982,,,Flotabilidad / Particulas por gramos
REG-0023983,,,Flotabilidad / Particulas por gramos /  Densidad
REG-0023984,,,
REG-0023985,,,
REG-0023986,,,
REG-0023987,,,
REG-0023988,,,Flotabilidad 0.11 / Particulas por gramos 2205
REG-0023989,,,
REG-0023990,,,
REG-0023991,,,
REG-0023992,,1.0,Humedad 13.35 / Aw alto
REG-0023993,,,Flotabilidad 0.24 / Particulas por gramos 2100
REG-0023994,,,
REG-0023995,,,
REG-0023996,,,
REG-0023997,,,
REG-0023998,,,Flotabilidad 0.26 / Particulas por gramos 1800
REG-0023999,,,
REG-0024000,,,
REG-0024001,,,
REG-0024002,,,
REG-0024003,,,Flotabilidad 0.15/ Particulas por gramos  2221
REG-0024004,,,
REG-0024005,,,
REG-0024006,,,
REG-0024007,,,
REG-0024008,,,Flotabilidad 0.15 / Particulas por gramos 1890
REG-0024009,,,
REG-0024010,,,
REG-0024011,,,
REG-0024012,,,
REG-0024013,,,Flotabilidad 0.20 / Particulas por gramos  2000
REG-0024014,,,
REG-0024015,,,
REG-0024016,,,
REG-0024017,,,
REG-0024018,,,Flotabilidad 0.03 / Particulas por gramos 1946
REG-0024019,,,
REG-0024020,,,
REG-0024021,,,
REG-0024022,,,
REG-0024023,,,
REG-0024024,,,Flotabilidad 0.15 / Particulas por gramos 1890
REG-0024025,,,
REG-0024026,,,
REG-0024027,,,
REG-0024028,,,Flotabilidad 0.06 / Particulas por gramos 2000
REG-0024029,,,
REG-0024030,,,
REG-0024031,,,
REG-0024032,,,
REG-0024033,,,
REG-0024034,,,
REG-0024035,,,Flotabilidad 0.08 / Particulas por gramos 1880
REG-0024036,,,
REG-0024037,,,
REG-0024038,,,
REG-0024039,,,
REG-0024040,,,
REG-0024041,,,
REG-0024042,,,Flotabilidad 0.08 / Particulas por gramos 2000
REG-0024043,,,
REG-0024044,,,
REG-0024045,,,
REG-0024046,,,
REG-0024047,,,Flotabilidad 0.03 / Particulas por gramos 2058
REG-0024048,,,
REG-0024049,,,
REG-0024050,,,
REG-0024051,,,
REG-0024052,,,
REG-0024053,,,
REG-0024054,,,Flotabilidad 0.06 / Particulas por gramos 1910
REG-0024055,,,
REG-0024056,,,
REG-0024057,,,
REG-0024058,,1.0,Humedad 12.35 / Aw 0.65
REG-0024059,,,
REG-0024060,,,
REG-0024061,,,Flotabilidad 0.08 / Particulas por gramos 1980 / Densidad Baja 1.25
REG-0024062,,,
REG-0024063,,,
REG-0024064,,,
REG-0024065,,,
REG-0024066,,,
REG-0024067,,,
REG-0024068,,,Flotabilidad 0.02 / Particulas por gramos 1879
REG-0024069,,,
REG-0024070,,,
REG-0024071,,,
REG-0024072,,,
REG-0024073,,,
REG-0024074,,,
REG-0024075,,,Flotabilidad 0.20 / Particulas por gramos 1880
REG-0024076,,,
REG-0024077,,,
REG-0024078,,,Flotabilidad 0.04  / Particulas por gramos 1861
REG-0024079,,,
REG-0024080,,,
REG-0024081,,,Flotabilidad / Particulas por gramos
REG-0024082,,,Flotabilidad / Particulas por gramos
REG-0024083,,,
REG-0024084,,,Flotabilidad / Particulas por gramos
REG-0024085,,,
REG-0024086,,,
REG-0024087,,,
REG-0024088,,,
REG-0024089,,,
REG-0024090,,,
REG-0024091,,,
REG-0024092,,,
REG-0024093,,,Flotabilidad 0.08 / Particulas por gramos 2100
REG-0024094,,,Flotabilidad 0.08 / Particulas por gramos 2000
REG-0024095,,,
REG-0024096,,,
REG-0024097,,,
REG-0024098,,,
REG-0024099,,,Flotabilidad 0.087 / Particulas por gramos 2007
REG-0024100,,,
REG-0024101,,,
REG-0024102,,,
REG-0024103,,,
REG-0024104,,,Flotabilidad 0.18 / Densidad 1.26 / Particulas por gramo 2000
REG-0024105,,,
REG-0024106,,,
REG-0024107,,,
REG-0024108,,,
REG-0024109,,,Flotabilidad 0.15 /  Particulas por gramo 1898
REG-0024110,,,
REG-0024111,,,
REG-0024112,,,
REG-0024113,,,
REG-0024114,,,
REG-0024115,,,
REG-0024116,,,
REG-0024117,,,Flotabilidad 0.10 / Particulas por gramos 1820 /   Densidad Baja  1.28
REG-0024118,,,Flotabilidad 0.08 / Particulas por gramos 1940
REG-0024119,,,
REG-0024120,,,
REG-0024121,,,
REG-0024122,,,
REG-0024123,,,
REG-0024124,,,Flotabilidad 0.27 / Particulas por gramos 2102 /   Densidad Baja  1.28
REG-0024125,,,Flotabilidad 0.02 /  Particulas por gramos 1879
REG-0024126,,,
REG-0024127,,,
REG-0024128,,,
REG-0024129,,,
REG-0024130,,,Flotabilidad 0.12 /  Particulas por gramos 1878 / Densidad Baja 1.25
REG-0024131,,,
REG-0024132,,,
REG-0024133,,,
REG-0024134,,,
REG-0024135,,,Flotabilidad 0.16/  Particulas por gramos 2020 / Densidad Baja  1.28
REG-0024136,,,
REG-0024137,,,
REG-0024138,,,
REG-0024139,,,
REG-0024140,,,
REG-0024141,,,
REG-0024142,,,Flotabilidad 0.10 / Particulas por gramos 1800 /   Densidad Baja 1.29
REG-0024143,,,Flotabilidad 0.14 / Particulas por gramos 1920
REG-0024144,,,
REG-0024145,,,
REG-0024146,,,
REG-0024147,,,
REG-0024148,,,
REG-0024149,,,
REG-0024150,,,
REG-0024151,,,
REG-0024152,,,Flotabilidad 0.25 / Particulas por gramos 2003
REG-0024153,,,Flotabilidad 0.03 / Particulas por gramos 2210
REG-0024154,,,
REG-0024155,,,
REG-0024156,,,
REG-0024157,,,
REG-0024158,,,Flotabilidad 0.15 / Particulas por gramos 2000  /   Densidad Baja 1.28
REG-0024159,,,
REG-0024160,,,
REG-0024161,,,
REG-0024162,,,
REG-0024163,,,Flotabilidad 0.01 / Particulas por gramos 2020
REG-0024164,,,
REG-0024165,,,
REG-0024166,,,
REG-0024167,,,Flotabilidad 0.03 / Particulas por gramos 2100
REG-0024168,,,
REG-0024169,,,
REG-0024170,,,Flotabilidad 0.10 / Particulas por gramos 1980  /   Densidad Baja 1.28
REG-0024171,,,
REG-0024172,,,
REG-0024173,,,
REG-0024174,,,
REG-0024175,,,Flotabilidad 0.08 / Particulas por gramos 2103 /  Densidad Baja
REG-0024176,,,Flotabilidad 0.12 / Particulas por gramos  2045
REG-0024177,,,
REG-0024178,,,Flotabilidad 0.08
REG-0024179,,,
REG-0024180,,,
REG-0024181,,,
REG-0024182,,,
REG-0024183,,,Flotabilidad 0.67 / Particulas por gramos  1800 / Densidad Baja 1.25
REG-0024184,,,
REG-0024185,,,
REG-0024186,,,Flotabilidad 0.10 / Densidad Baja 1.28
REG-0024187,,,
REG-0024188,,,
REG-0024189,,,
REG-0024190,,,
REG-0024191,,,
REG-0024192,,,
REG-0024193,,,
REG-0024194,,,
REG-0024195,,,
REG-0024196,,,
REG-0024197,,,
REG-0024198,,,Flotabilidad 0.12 / Particulas por gramos  2215 / Densidad Baja 1.28
REG-0024199,,,Flotabilidad 0.24 /    Particulas por gramos 1845
REG-0024200,,,
REG-0024201,,,
REG-0024202,,,
REG-0024203,,,
REG-0024204,,,
REG-0024205,,,
REG-0024206,,,
REG-0024207,,,
REG-0024208,,,
REG-0024209,,,
REG-0024210,,,
REG-0024211,,,
REG-0024212,,,Flotabilidad 0.12 / Particulas por gramos 2000 / Densidad Baja 1.28
REG-0024213,,,Flotabilidad 0.15 /  Particulas por gramos 1800
REG-0024214,,,
REG-0024215,,,
REG-0024216,,,
REG-0024217,,,
REG-0024218,,,
REG-0024219,,,
REG-0024220,,,Flotabilidad 0.15 /  Densidad Baja 1.28
REG-0024221,,,
REG-0024222,,,
REG-0024223,,,
REG-0024224,,,
REG-0024225,,,
REG-0024226,,,Flotabilidad 0.10 /  Densidad Baja 1.28
REG-0024227,,,
REG-0024228,,,
REG-0024229,,,
REG-0024230,,,
REG-0024231,,,
REG-0024232,,,
REG-0024233,,,
REG-0024234,,,
REG-0024235,,,
REG-0024236,,,
REG-0024237,,,
REG-0024238,,,Flotabilidad 0.14 / Particulas por gramos 1935 / Densidad Baja  1.26
REG-0024239,,,Flotabilidad 0.12 /    Particulas por gramos 1820
REG-0024240,,,
REG-0024241,,,
REG-0024242,,,Flotabilidad 0.12 /  Densidad Baja  1.28
REG-0024243,,,
REG-0024244,,,
REG-0024245,,,Flotabilidad 0.30 /    Particulas por gramos 2200 / colesterol 69.74
REG-0024246,,,
REG-0024247,,,
REG-0024248,,,
REG-0024249,,,
REG-0024250,,,
REG-0024251,,,
REG-0024252,,,
REG-0024253,,,
REG-0024254,,,Flotabilidad 0.15 / Particulas por gramos 2100 / Densidad Baja 1.25 / Grasa baja 5.61
REG-0024255,,,Flotabilidad 0.09 / Particulas por gramos 1800 /  Proteina alta 41.43
REG-0024256,,,
REG-0024257,,,
REG-0024258,,,
REG-0024259,,,
REG-0024260,,,
REG-0024261,,,
REG-0024262,,,
REG-0024263,,,
REG-0024264,,,Flotabilidad 0.10 / Particulas por gramos  2236 / Densidad Baja 1.25
REG-0024265,,,Flotabilidad 0.02 /    Particulas por gramos 2157/ Proteina alta 42.02
REG-0024266,,,Flotabilidad 0.01 /    Particulas por gramos 1963 / Proteina alta 41.99
REG-0024267,,,
REG-0024268,,,
REG-0024269,,,
REG-0024270,,,Flotabilidad 0.15 / Particulas por gramos  2230 / Densidad Baja 1.25
REG-0024271,,,
REG-0024272,,,
REG-0024273,,,
REG-0024274,,,Flotabilidad 0.15/ Proteina alta 41.27
REG-0024275,,,
REG-0024276,,,
REG-0024277,,,
REG-0024278,,,
REG-0024279,,,
REG-0024280,,,
REG-0024281,,,Flotabilidad 0.14 / Particulas por gramos  1850
REG-0024282,,,
REG-0024283,,,
REG-0024284,,,
REG-0024285,,,
REG-0024286,,,
REG-0024287,,,
REG-0024288,,,
REG-0024289,,,
REG-0024290,,,Flotabilidad 0.29 / Particulas por gramos  2203
REG-0024291,,,Flotabilidad 0.08/ Particulas por gramos 2056 / Densidad Baja  1.25
REG-0024292,,,
REG-0024293,,,
REG-0024294,,,
REG-0024295,,,Flotabilidad 0.42/ Particulas por gramos 2027/ Densidad Baja  1.25
REG-0024296,,,
REG-0024297,,,
REG-0024298,,,
REG-0024299,,,
REG-0024300,,,Flotabilidad 0.30/ Particulas por gramos 2030
REG-0024301,,,
REG-0024302,,,
REG-0024303,,,
REG-0024304,,,
REG-0024305,,,
REG-0024306,,,
REG-0024307,,,
REG-0024308,,,
REG-0024309,,,Flotabilidad 0.21 / Particulas por gramos 1920 / Densidad Baja 1.26
REG-0024310,,,Flotabilidad 0.07 / Particulas por gramos 1850
REG-0024311,,,
REG-0024312,,,
REG-0024313,,,
REG-0024314,,,
REG-0024315,,,
REG-0024316,,,
REG-0024317,,,
REG-0024318,,,
REG-0024319,,,Flotabilidad 0.19 / Particulas por gramos 2247  / Densidad Baja
REG-0024320,,,Flotabilidad 0.04 / Particulas por gramos  1975
REG-0024321,,1.0,Flotabilidad 0.03  / Particulas por gramos  1847 / AW alto 0.64
REG-0024322,,,
REG-0024323,,,
REG-0024324,,,Flotabilidad 0.55  / Particulas por gramos  1870
REG-0024325,,,
REG-0024326,,,
REG-0024327,,,
REG-0024328,,,
REG-0024329,,,Flotabilidad 0.50 / Particulas por gramos  1920
REG-0024330,,,
REG-0024331,,,
REG-0024332,,,
REG-0024333,,,
REG-0024334,,,
REG-0024335,,,Flotabilidad 0.40 / Particulas por gramos 2000  / Densidad Baja 1.25
REG-0024336,,,Flotabilidad 0.17 / Particulas por gramos 2145
REG-0024337,,,
REG-0024338,,,
REG-0024339,,,
REG-0024340,,,
REG-0024341,,,
REG-0024342,,,
REG-0024343,,,Flotabilidad 0.17 / Particulas por gramos 2123 / Densidad Baja 1.25
REG-0024344,,,Flotabilidad 0.30 / Particulas por gramos 1869
REG-0024345,,,
REG-0024346,,,
REG-0024347,,,
REG-0024348,,,
REG-0024349,,,
REG-0024350,,,
REG-0024351,,,Flotabilidad 0.30 / Particulas por gramos  1707 / Densidad Baja 1.28
REG-0024352,,,
REG-0024353,,,
REG-0024354,,,
REG-0024355,,,
REG-0024356,,,Flotabilidad 0.28 / Particulas por gramos  1870
REG-0024357,,,
REG-0024358,,,
REG-0024359,,,
REG-0024360,,,
REG-0024361,,,
REG-0024362,,,
REG-0024363,,,
REG-0024364,,,
REG-0024365,,,
REG-0024366,,,
REG-0024367,,,
REG-0024368,,,Flotabilidad 0.32 / Particulas por gramos 2120
REG-0024369,,,Flotabilidad  0.48 / Particulas por gramos  2200
REG-0024370,,,
REG-0024371,,,
REG-0024372,,,
REG-0024373,,,Flotabilidad 0.59 / Particulas por gramos 2230
REG-0024374,,,
REG-0024375,,,
REG-0024376,,,
REG-0024377,,,
REG-0024378,,,
REG-0024379,,,
REG-0024380,,,
REG-0024381,,,
REG-0024382,,,
REG-0024383,,,
REG-0024384,,,
REG-0024385,,,
REG-0024386,,,
REG-0024387,,,Flotabilidad 0.43 / Particulas por gramos 1996 / Densidad Baja 1.25
REG-0024388,,,Flotabilidad 0.09 / Particulas por gramos 2179  / Densidad Baja 1.26
REG-0024389,,,
REG-0024390,,,
REG-0024391,,,
REG-0024392,,,
REG-0024393,,,
REG-0024394,,,
REG-0024395,,,
REG-0024396,,,Flotabilidad 0.30 / Particulas por gramos 2000  / Densidad Baja  1.26
REG-0024397,,,Flotabilidad 0.17 / Particulas por gramos  1920
REG-0024398,,,
REG-0024399,,,
REG-0024400,,,
REG-0024401,,,
REG-0024402,,,
REG-0024403,,,
REG-0024404,,,
REG-0024405,,,
REG-0024406,,,
REG-0024407,,,
REG-0024408,,,
REG-0024409,,,Flotabilidad 0.29 / Particulas por gramos 2216 / Densidad Baja 1.25
REG-0024410,,,Flotabilidad 0.04 / Particulas por gramos  2069 / Densidad Baja 1.29
REG-0024411,,,
REG-0024412,,,
REG-0024413,,,
REG-0024414,,,
REG-0024415,,,
REG-0024416,,,
REG-0024417,,,
REG-0024418,,,
REG-0024419,,,Flotabilidad 0.25 / Particulas por gramos 1915 / Densidad Baja 1.26
REG-0024420,,,Flotabilidad 0.18 / Particulas por gramos 1980 / Densidad Baja 1.29
REG-0024421,,,
REG-0024422,,,
REG-0024423,,,
REG-0024424,,,
REG-0024425,,,
REG-0024426,,,Flotabilidad 0.72/ Particulas por gramos 2122/ Densidad Baja 1.25
REG-0024427,,,
REG-0024428,,,
REG-0024429,,,
REG-0024430,,,
REG-0024431,,,Flotabilidad 0.44/ Particulas por gramos 1824 / Densidad Baja 1.28
REG-0024432,,,
REG-0024433,,,
REG-0024434,,,
REG-0024435,,,
REG-0024436,,,
REG-0024437,,,Flotabilidad 0.46/ Particulas por gramos 2187/ Densidad Baja 1.30
REG-0024438,,,Flotabilidad 0.10/ Particulas por gramos 2167/ Densidad Baja 1.28
REG-0024439,,,2167
REG-0024440,,,
REG-0024441,,,
REG-0024442,,,
REG-0024443,,,
REG-0024444,,,
REG-0024445,,,Flotabilidad 0.30/Densidad Baja 1.28
REG-0024446,,,
REG-0024447,,,Flotabilidad 0.30
REG-0024448,,,
REG-0024449,,,
REG-0024450,,,
REG-0024451,,,
REG-0024452,,,Flotabilidad 0.42/Densidad Baja 1.26
REG-0024453,,,
REG-0024454,,,
REG-0024455,,,
REG-0024456,,,
REG-0024457,,,Flotabilidad 0.38 / Particulas por gramos 2000
REG-0024458,,,
REG-0024459,,,
REG-0024460,,,
REG-0024461,,,
REG-0024462,,,
REG-0024463,,,
REG-0024464,,,
REG-0024465,,,
REG-0024466,,,Flotabilidad 0.36 / Particulas por gramos 1967
REG-0024467,,,Flotabilidad 0.27 / Particulas por gramos 2349
REG-0024468,,,
REG-0024469,,,
REG-0024470,,,Flotabilidad 0.38 / Particulas por gramos 2315/ Densidad Baja 1.28
REG-0024471,,,
REG-0024472,,,
REG-0024473,,,
REG-0024474,,,Flotabilidad 0.35 / Particulas por gramos 2100
REG-0024475,,,
REG-0024476,,,
REG-0024477,,,
REG-0024478,,,
REG-0024479,,,Flotabilidad 0.46 / Particulas por gramos 2167/ Densidad Baja 1.28
REG-0024480,,,
REG-0024481,,,
REG-0024482,,,
REG-0024483,,,Flotabilidad 0.45 / Particulas por gramos 2372/Densidad 1.28
REG-0024484,,,
REG-0024485,,,
REG-0024486,,,
REG-0024487,,,
REG-0024488,,,
REG-0024489,,,
REG-0024490,,,
REG-0024491,,,
REG-0024492,,,Flotabilidad 0.36 / Particulas por gramos 1906 / Densidad Baja 1.28
REG-0024493,,,Flotabilidad 0.19 / Particulas por gramos 2297
REG-0024494,,,
REG-0024495,,,
REG-0024496,,,
REG-0024497,,,Flotabilidad 0.48 / Particulas por gramos 2340  / Densidad Baja 1.25
REG-0024498,,,
REG-0024499,,,
REG-0024500,,,
REG-0024501,,,
REG-0024502,,,
REG-0024503,,,
REG-0024504,,,
REG-0024505,,,Flotabilidad 0.48 / Particulas por gramos 2340  / Densidad Baja 1.28
REG-0024506,,,
REG-0024507,,,
REG-0024508,,,
REG-0024509,,,
REG-0024510,,,Flotabilidad 0.5 /Densidad 1.28 / Particulas por gramos 2020
REG-0024511,,,
REG-0024512,,,
REG-0024513,,,
REG-0024514,,,
REG-0024515,,,
REG-0024516,,,
REG-0024517,,,
REG-0024518,,,
REG-0024519,,,
REG-0024520,,,
REG-0024521,,,Flotabilidad 0.09 / Particulas por gramos 2220  / Densidad Baja  1.28
REG-0024522,,,Flotabilidad 0.20 / Particulas por gramos 1980
REG-0024523,,,
REG-0024524,,,
REG-0024525,,,
REG-0024526,,,
REG-0024527,,,
REG-0024528,,,
REG-0024529,,,
REG-0024530,,,
REG-0024531,,,
REG-0024532,,,Flotabilidad 0.30 / Particulas por gramos 2269  / Densidad Baja 1.27
REG-0024533,,,Flotabilidad 0.21 / Particulas por gramos 2387
REG-0024534,,,
REG-0024535,,,
REG-0024536,,,
REG-0024537,,,
REG-0024538,,,
REG-0024539,,,
REG-0024540,,,
REG-0024541,,,
REG-0024542,,,Flotabilidad 0.07 / Particulas por gramos 2354 / Densidad Baja 1.29
REG-0024543,,,Flotabilidad 0.16 / Particulas por gramos 2100 / Hidro regular
REG-0024544,,,
REG-0024545,,,
REG-0024546,,,
REG-0024547,,,
REG-0024548,,,
REG-0024549,,,Flotabilidad 0.30/ Particulas por gramos 2000
REG-0024550,,,
REG-0024551,,,
REG-0024552,,,
REG-0024553,,,
REG-0024554,,,
REG-0024555,,,
REG-0024556,,1.0,Humedad Alta 11.99 / Aw alto  0.64
REG-0024557,,,
REG-0024558,,,
REG-0024559,,,Flotabilidad 0.29 / Particulas por gramos 1969 / Densidad Baja 1.26
REG-0024560,,,
REG-0024561,,,
REG-0024562,,,
REG-0024563,,,
REG-0024564,,,
REG-0024565,,,
REG-0024566,,,
REG-0024567,,,
REG-0024568,,,
REG-0024569,,,
REG-0024570,,,
REG-0024571,,,
REG-0024572,,,Flotabilidad 0.38/ Particulas por gramos 2000 / Densidad Baja 1.29
REG-0024573,,,Flotabilidad 0.28 / Particulas por gramos 1987/ Densidad Baja 1.28
REG-0024574,,,
REG-0024575,,,
REG-0024576,,,
REG-0024577,,,
REG-0024578,,,
REG-0024579,,,
REG-0024580,,,Flotabilidad 0.12 / Particulas por gramos 2008 / Densidad Baja 1.28
REG-0024581,,,
REG-0024582,,,
REG-0024583,,,
REG-0024584,,,
REG-0024585,,,
REG-0024586,,,
REG-0024587,,,Flotabilidad 0.22 / Particulas por gramos 1980 / Densidad Baja 1.28
REG-0024588,,,Flotabilidad 0.38 / Particulas por gramos 2020 / Proteina Baja 41.67
REG-0024589,,,
REG-0024590,,,
REG-0024591,,,
REG-0024592,,,
REG-0024593,,,
REG-0024594,,,
REG-0024595,,,
REG-0024596,,,Flotabilidad 0.30 / Particulas por gramos 2225 / Densidad Baja  1.28
REG-0024597,,,Flotabilidad 0.20 / Particulas por gramos 2050  / Proteina Baja  41.78
REG-0024598,,,
REG-0024599,,,
REG-0024600,,,
REG-0024601,,,
REG-0024602,,,
REG-0024603,,,
REG-0024604,,,
REG-0024605,,,
REG-0024606,,,Flotabilidad 0.38 / Particulas por gramos  2108 / Densidad Baja 1.28
REG-0024607,,,Flotabilidad 0.06 / Particulas por gramos  2597/  Proteina Baja
REG-0024608,,,
REG-0024609,,,
REG-0024610,,,
REG-0024611,,,
REG-0024612,,,
REG-0024613,,,
REG-0024614,,,
REG-0024615,,,
REG-0024616,,,
REG-0024617,,,
REG-0024618,,,Flotabilidad 0.12 / Particulas por gramos 2480 / Densidad Baja 1.28
REG-0024619,,,Flotabilidad 0.33 / Particulas por gramos 2000 / Densidad Baja 1.28
REG-0024620,,,
REG-0024621,,,
REG-0024622,,,
REG-0024623,,,
REG-0024624,,,
REG-0024625,,,
REG-0024626,,,Flotabilidad 0.34 / Particulas por gramos 2179 / Densidad Baja 1.26
REG-0024627,,,Flotabilidad 0.15 / Particulas por gramos  2569
REG-0024628,,,
REG-0024629,,,
REG-0024630,,,
REG-0024631,,,
REG-0024632,,,
REG-0024633,,,se mando como limpieza de linea
REG-0024634,,,
REG-0024635,,,
REG-0024636,,,Flotabilidad 0.38 / Particulas por gramos  1870 /Densidad Baja 1.28
REG-0024637,,,Flotabilidad 0.20/ Particulas por gramos  1920
REG-0024638,,,
REG-0024639,,,
REG-0024640,,,
REG-0024641,,,
REG-0024642,,,
REG-0024643,,,
REG-0024644,,,Flotabilidad 0.18 / Particulas por gramos 1810  / Densidad Baja 1.26
REG-0024645,,,Flotabilidad 0.23 / Densidad Baja 1.29
REG-0024646,,,
REG-0024647,,,
REG-0024648,,,
REG-0024649,,,
REG-0024650,,,
REG-0024651,,,
REG-0024652,,,
REG-0024653,,,Flotabilidad 0.16 / Particulas por gramos  1879 / Densidad Baja 1.25
REG-0024654,,,Flotabilidad  0.08 / Particulas por gramos  2289 / Densidad Baja 1.28
REG-0024655,,,
REG-0024656,,,
REG-0024657,,,
REG-0024658,,,
REG-0024659,,,
REG-0024660,,,
REG-0024661,,,Flotabilidad  0.30 / Particulas por gramos  2350/ Densidad Baja 1.28
REG-0024662,,,Flotabilidad  0.20 / Particulas por gramos  2180/ Densidad Baja 1.28
REG-0024663,,,
REG-0024664,,,
REG-0024665,,,
REG-0024666,,,
REG-0024667,,,
REG-0024668,,,
REG-0024669,,,Flotabilidad 0.19 / Particulas por gramos 2120 / Densidad Baja 1.28
REG-0024670,,,Flotabilidad 0.24/ Particulas por gramos  2480 / Densidad Baja 1.29
REG-0024671,,,
REG-0024672,,,
REG-0024673,,,
REG-0024674,,,
REG-0024675,,,
REG-0024676,,,
REG-0024677,,,
REG-0024678,,,
REG-0024679,,,Flotabilidad 0.33 / Particulas por gramos 1974 / Densidad Baja 1.28
REG-0024680,,,Flotabilidad  0.18 / Particulas por gramos 1863
REG-0024681,,,
REG-0024682,,,
REG-0024683,,,
REG-0024684,,,
REG-0024685,,,
REG-0024686,,,Flotabilidad  0.30 / Particulas por gramos 1980   / Densidad Baja 1.28
REG-0024687,,,
REG-0024688,,,
REG-0024689,,,
REG-0024690,,,
REG-0024691,,,Flotabilidad  0.20/ Particulas por gramos  2000
REG-0024692,,,Flotabilidad 0.08 / Particulas por gramos 2102 / Densidad Baja 1.26
REG-0024693,,,
REG-0024694,,,
REG-0024695,,,
REG-0024696,,,
REG-0024697,,,
REG-0024698,,,
